entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-21 09:30:00+00:00,2026-01-21 12:00:00+00:00,short,88984.3203125,88614.67103794643,SL,0.415,139.51,10139.51
2026-01-22 18:30:00+00:00,2026-01-23 16:30:00+00:00,short,89221.640625,90073.34263392857,SL,-0.955,-342.42,9797.09
2026-02-01 23:00:00+00:00,2026-02-02 03:00:00+00:00,short,76674.9140625,76078.66183035714,SL,0.778,107.26,9904.35
2026-02-03 16:00:00+00:00,2026-02-03 17:00:00+00:00,short,76826.9140625,76374.455078125,SL,0.589,108.78,10013.13
2026-02-04 13:00:00+00:00,2026-02-04 13:30:00+00:00,short,75753.953125,75228.25027901786,SL,0.694,208.5,10221.63
2026-02-10 14:30:00+00:00,2026-02-10 15:00:00+00:00,short,68395.9921875,69188.62723214286,SL,-1.159,-338.4,9883.23
2026-02-12 16:00:00+00:00,2026-02-12 19:00:00+00:00,short,66010.625,65859.01422991071,SL,0.23,21.48,9904.71
2026-02-15 04:00:00+00:00,2026-02-15 07:00:00+00:00,long,70218.09375,70422.87472098214,SL,0.292,66.4,9971.11
2026-02-17 05:00:00+00:00,2026-02-17 14:30:00+00:00,short,68038.4296875,67199.92327008929,SL,1.232,374.02,10345.13
2026-02-18 11:00:00+00:00,2026-02-18 14:30:00+00:00,short,67451.71875,67151.29771205357,SL,0.445,133.19,10478.32
2026-02-19 15:00:00+00:00,2026-02-19 17:00:00+00:00,short,66109.1484375,66773.609375,SL,-1.005,-351.88,10126.44
2026-02-23 00:30:00+00:00,2026-02-23 01:00:00+00:00,short,66794.609375,65296.42912946428,SL,2.243,1074.9,11201.34
2026-02-23 14:30:00+00:00,2026-02-23 16:00:00+00:00,short,65867.7421875,65610.32700892857,SL,0.391,107.93,11309.27
2026-02-27 07:30:00+00:00,2026-02-27 10:00:00+00:00,long,67696.2578125,67140.60044642857,SL,-0.821,-388.88,10920.39
2026-03-02 11:00:00+00:00,2026-03-02 13:30:00+00:00,short,66124.7421875,65876.05859375,SL,0.376,82.3,11002.69
2026-03-02 13:30:00+00:00,2026-03-02 14:30:00+00:00,short,65444.7578125,66113.62165178571,SL,-1.022,-368.84,10633.86
2026-03-04 01:30:00+00:00,2026-03-04 03:30:00+00:00,long,68423.7578125,67706.79910714286,SL,-1.048,-355.55,10278.31
2026-03-07 10:00:00+00:00,2026-03-07 14:30:00+00:00,short,67925.171875,67917.1875,SL,0.012,-55.63,10222.68
2026-03-08 02:30:00+00:00,2026-03-08 04:30:00+00:00,short,66956.8046875,66902.68777901786,SL,0.081,-20.02,10202.65
2026-03-08 21:00:00+00:00,2026-03-08 22:00:00+00:00,short,66973.3203125,66047.38588169643,SL,1.383,501.74,10704.39
2026-03-17 16:00:00+00:00,2026-03-17 22:30:00+00:00,long,74225.8046875,74241.82924107143,SL,0.022,-30.96,10673.44
2026-03-19 03:30:00+00:00,2026-03-19 04:00:00+00:00,short,71223.125,71039.42801339286,SL,0.258,69.25,10742.68
