trades,wr,pf,net_pct,max_dd,calmar,tp,sl,mb,adx,pb_pct,atr_floor,vol_mult
16,50.0,0.764,-2.24,-6.25,-0.358,4,12,0,25,0.25,0.0015,0.5
17,52.9,0.756,-2.3,-6.87,-0.335,2,15,0,12,0.15,0.0015,0.5
18,50.0,0.784,-2.31,-5.16,-0.448,5,13,0,25,0.4,0.0015,0.5
18,50.0,0.784,-2.31,-5.16,-0.448,5,13,0,25,0.3,0.0015,0.5
16,50.0,0.747,-2.39,-6.53,-0.366,3,13,0,15,0.1,0.0015,0.5
9,44.4,0.592,-2.43,-5.79,-0.42,2,7,0,25,0.1,0.0015,1.0
17,52.9,0.724,-2.59,-7.15,-0.363,2,15,0,15,0.15,0.0015,0.5
16,50.0,0.721,-2.64,-6.64,-0.397,3,13,0,12,0.15,0.0015,1.0
15,46.7,0.711,-2.73,-6.3,-0.433,4,11,0,15,0.1,0.0015,1.0
16,50.0,0.709,-2.74,-6.87,-0.399,2,14,0,12,0.1,0.0015,0.5
16,50.0,0.692,-2.89,-6.89,-0.42,2,14,0,12,0.15,0.0015,0.7
16,50.0,0.689,-2.93,-6.92,-0.423,3,13,0,15,0.15,0.0015,1.0
15,46.7,0.683,-2.98,-6.55,-0.456,3,12,0,15,0.1,0.0015,0.7
18,50.0,0.712,-3.07,-7.78,-0.394,3,15,0,12,0.2,0.0015,1.0
18,50.0,0.712,-3.07,-7.78,-0.394,3,15,0,12,0.25,0.0015,1.0
15,46.7,0.674,-3.08,-6.64,-0.463,3,12,0,12,0.1,0.0015,1.0
20,50.0,0.735,-3.14,-6.72,-0.467,4,16,0,12,0.4,0.0015,1.0
20,50.0,0.735,-3.14,-6.72,-0.467,4,16,0,12,0.3,0.0015,1.0
16,50.0,0.66,-3.19,-7.17,-0.444,2,14,0,15,0.15,0.0015,0.7
15,46.7,0.645,-3.33,-6.89,-0.484,2,13,0,12,0.1,0.0015,0.7
18,50.0,0.684,-3.36,-8.06,-0.417,3,15,0,15,0.25,0.0015,1.0
18,50.0,0.684,-3.36,-8.06,-0.417,3,15,0,15,0.2,0.0015,1.0
20,50.0,0.711,-3.43,-7.0,-0.49,4,16,0,15,0.3,0.0015,1.0
20,50.0,0.711,-3.43,-7.0,-0.49,4,16,0,15,0.4,0.0015,1.0
22,50.0,0.718,-3.63,-8.86,-0.41,4,18,0,12,0.25,0.0015,0.5
22,50.0,0.718,-3.63,-8.86,-0.41,4,18,0,15,0.25,0.0015,0.5
24,50.0,0.737,-3.71,-7.81,-0.475,5,19,0,15,0.4,0.0015,0.5
24,50.0,0.737,-3.71,-7.81,-0.475,5,19,0,15,0.3,0.0015,0.5
24,50.0,0.737,-3.71,-7.81,-0.475,5,19,0,12,0.4,0.0015,0.5
24,50.0,0.737,-3.71,-7.81,-0.475,5,19,0,12,0.3,0.0015,0.5
24,50.0,0.736,-3.73,-7.83,-0.476,5,19,0,18,0.4,0.0015,0.5
