entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-20 10:30:00+00:00,2026-01-20 13:00:00+00:00,short,91105.890625,90954.7765278654,SL,0.166,12.93,9433.08
2026-01-20 13:00:00+00:00,2026-01-20 14:30:00+00:00,short,90813.5,91078.39348974761,SL,-0.292,-133.14,9299.94
2026-01-20 14:45:00+00:00,2026-01-20 15:00:00+00:00,short,90583.90625,90080.90031425063,TP,0.555,97.2,9397.15
2026-01-20 16:30:00+00:00,2026-01-20 17:45:00+00:00,short,90006.0,89675.9332818016,SL,0.367,43.79,9440.94
2026-01-26 03:45:00+00:00,2026-01-26 04:15:00+00:00,short,87120.2421875,87512.28496071372,SL,-0.45,-119.59,9321.35
2026-01-27 11:45:00+00:00,2026-01-27 13:15:00+00:00,short,87900.7734375,87778.81396767512,SL,0.139,8.65,9330.0
2026-01-27 13:15:00+00:00,2026-01-27 13:30:00+00:00,short,87693.046875,87853.86017376585,SL,-0.183,-154.35,9175.65
2026-01-28 01:45:00+00:00,2026-01-28 02:45:00+00:00,long,89307.5703125,88993.21745424342,SL,-0.352,-123.04,9052.61
2026-01-29 08:30:00+00:00,2026-01-29 10:45:00+00:00,short,87980.3515625,87826.8469927337,SL,0.174,15.22,9067.83
2026-01-29 14:30:00+00:00,2026-01-29 14:45:00+00:00,short,87509.796875,87233.0442268197,TP,0.316,75.03,9142.86
2026-01-30 07:15:00+00:00,2026-01-30 09:45:00+00:00,short,82561.1484375,82310.19170757153,SL,0.304,27.52,9170.38
2026-02-01 02:15:00+00:00,2026-02-01 07:00:00+00:00,short,78525.6171875,78187.4135538292,SL,0.431,36.3,9206.68
2026-02-02 15:15:00+00:00,2026-02-02 16:30:00+00:00,long,78517.984375,78848.95948789202,SL,0.422,31.79,9238.47
2026-02-03 12:30:00+00:00,2026-02-03 14:30:00+00:00,short,78203.625,77739.98870676622,TP,0.593,98.25,9336.72
2026-02-04 22:30:00+00:00,2026-02-05 01:15:00+00:00,short,72782.125,72347.57173025001,SL,0.597,36.29,9373.01
2026-02-05 01:30:00+00:00,2026-02-05 02:45:00+00:00,short,72406.7265625,71926.29577208664,SL,0.664,45.59,9418.6
2026-02-05 14:45:00+00:00,2026-02-05 15:00:00+00:00,short,69347.7890625,68308.7489560151,TP,1.498,115.52,9534.12
2026-02-05 23:15:00+00:00,2026-02-05 23:45:00+00:00,short,64214.65625,63410.93406006142,SL,1.252,60.54,9594.66
2026-02-07 01:45:00+00:00,2026-02-07 04:00:00+00:00,long,70479.3984375,70954.9365093355,SL,0.675,59.91,9654.57
2026-02-10 14:30:00+00:00,2026-02-10 15:00:00+00:00,short,68050.078125,68500.47022723031,SL,-0.662,-114.05,9540.52
2026-02-11 11:30:00+00:00,2026-02-11 12:00:00+00:00,short,66884.953125,67212.54129510565,SL,-0.49,-118.78,9421.74
2026-02-15 10:15:00+00:00,2026-02-15 12:15:00+00:00,long,70396.5390625,70125.9268486248,SL,-0.384,-123.63,9298.11
2026-02-17 09:15:00+00:00,2026-02-17 11:00:00+00:00,short,67995.4921875,67829.28047234907,SL,0.244,32.76,9330.87
2026-02-17 12:45:00+00:00,2026-02-17 13:15:00+00:00,short,67849.4296875,68097.90893744436,SL,-0.366,-123.88,9206.99
2026-02-22 20:00:00+00:00,2026-02-22 21:30:00+00:00,short,67344.3359375,67483.2389015167,SL,-0.206,-145.64,9061.35
2026-02-23 21:15:00+00:00,2026-02-23 22:00:00+00:00,short,64528.46875,64906.90906379196,SL,-0.586,-109.15,8952.2
2026-02-24 09:15:00+00:00,2026-02-24 13:30:00+00:00,short,63125.14453125,62705.89376014749,TP,0.664,97.8,9049.99
2026-02-27 20:45:00+00:00,2026-02-27 22:30:00+00:00,short,65570.7421875,65193.114280403526,TP,0.576,95.52,9145.52
2026-03-01 01:45:00+00:00,2026-03-01 02:00:00+00:00,long,67271.4453125,67980.83423729413,TP,1.055,108.06,9253.58
2026-03-01 04:30:00+00:00,2026-03-01 06:30:00+00:00,long,67427.765625,66954.25419250343,SL,-0.702,-108.35,9145.23
2026-03-01 22:15:00+00:00,2026-03-01 22:30:00+00:00,short,65839.53125,65288.7692459136,TP,0.837,104.44,9249.68
2026-03-01 22:45:00+00:00,2026-03-01 23:00:00+00:00,short,65249.9296875,65710.16827783393,SL,-0.705,-108.23,9141.45
