entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-05 09:00:00+00:00,2026-01-05 10:30:00+00:00,long,92541.8515625,93017.00669642857,TP,0.513,102.17,10102.17
2026-01-07 09:00:00+00:00,2026-01-07 14:00:00+00:00,short,91865.515625,91650.05870535714,SL,0.235,27.68,10129.85
2026-01-08 02:30:00+00:00,2026-01-08 06:00:00+00:00,short,90853.953125,90283.57366071429,TP,0.628,109.25,10239.1
2026-01-09 11:30:00+00:00,2026-01-09 14:30:00+00:00,short,90337.78125,90096.67142857143,SL,0.267,36.21,10275.31
2026-01-09 14:30:00+00:00,2026-01-09 15:00:00+00:00,short,90056.421875,90552.16183035714,SL,-0.55,-125.15,10150.16
2026-01-10 03:00:00+00:00,2026-01-11 12:30:00+00:00,short,90511.15625,90742.24246651786,SL,-0.255,-149.21,10000.95
2026-01-13 11:00:00+00:00,2026-01-13 14:30:00+00:00,long,92106.671875,92689.55915178571,TP,0.633,108.06,10109.01
2026-01-13 14:30:00+00:00,2026-01-13 15:30:00+00:00,long,92453.84375,93046.87053571429,TP,0.641,109.57,10218.58
2026-01-14 07:30:00+00:00,2026-01-14 11:30:00+00:00,long,95176.1328125,94730.32728794643,SL,-0.468,-128.36,10090.22
2026-01-14 12:00:00+00:00,2026-01-14 14:00:00+00:00,long,95033.640625,95570.88727678571,TP,0.565,105.98,10196.2
2026-01-14 14:00:00+00:00,2026-01-14 14:30:00+00:00,long,95592.8359375,96175.54352678571,TP,0.61,109.19,10305.38
2026-01-19 14:30:00+00:00,2026-01-19 16:00:00+00:00,short,92768.84375,93094.64341517857,SL,-0.351,-138.27,10167.12
2026-01-20 02:00:00+00:00,2026-01-20 05:00:00+00:00,short,92335.1796875,91800.48995535714,TP,0.579,107.47,10274.58
2026-01-21 09:30:00+00:00,2026-01-21 12:00:00+00:00,short,88984.3203125,88416.05022321429,TP,0.639,111.25,10385.84
2026-01-22 18:30:00+00:00,2026-01-23 04:00:00+00:00,short,89221.640625,89862.09291294643,SL,-0.718,-121.22,10264.62
2026-01-24 23:30:00+00:00,2026-01-25 01:30:00+00:00,short,89169.5,89000.76450892857,TP,0.189,35.53,10300.15
2026-01-25 01:30:00+00:00,2026-01-25 03:00:00+00:00,short,89032.7421875,88958.13102678572,SL,0.084,-18.64,10281.51
2026-01-27 12:30:00+00:00,2026-01-27 14:00:00+00:00,short,87845.5859375,88099.47935267857,SL,-0.289,-145.5,10136.0
2026-01-27 17:30:00+00:00,2026-01-27 18:30:00+00:00,short,87426.1796875,88039.05775669643,SL,-0.701,-118.71,10017.29
2026-01-31 07:00:00+00:00,2026-01-31 07:30:00+00:00,short,83585.1328125,83403.75892857143,SL,0.217,29.25,10046.55
2026-02-01 23:00:00+00:00,2026-02-02 00:00:00+00:00,short,76674.9140625,77711.23995535714,SL,-1.352,-109.39,9937.16
