session,adx,tp,sl,pb_pct,trail_dist,risk_pct,trades,wr,pf,ret,mdd
all,20,4.0,1.5,0.2,0.4,0.02,11,54.54545454545454,1.7309256343150492,7.407627844192044,-7.656999869736428
no_overnight,12,4.0,3.5,0.2,1.0,0.02,13,76.92307692307693,2.0319086253216994,7.406133003635085,-3.193002184512528
all,12,4.0,3.5,0.2,1.0,0.02,13,76.92307692307693,2.0319086253216994,7.406133003635085,-3.193002184512528
no_overnight,18,3.5,3.5,0.5,1.0,0.02,13,76.92307692307693,2.0543067180566847,7.396300127405597,-2.3371567077378086
no_overnight,18,3.5,3.5,0.4,1.0,0.02,13,76.92307692307693,2.0543067180566847,7.396300127405597,-2.3371567077378086
all,18,3.5,3.5,0.5,1.0,0.02,13,76.92307692307693,2.0543067180566847,7.396300127405597,-2.3371567077378086
all,18,3.5,3.5,0.4,1.0,0.02,13,76.92307692307693,2.0543067180566847,7.396300127405597,-2.3371567077378086
no_overnight,25,3.0,3.5,0.5,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
no_overnight,25,3.0,3.5,0.4,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
all,25,3.0,3.5,0.3,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
no_overnight,25,3.0,3.5,0.3,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
all,25,3.0,3.5,0.4,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
all,25,3.0,3.5,0.5,0.6,0.02,11,81.81818181818183,2.58719220902487,7.392429969359426,-2.3371567077378095
all,18,4.5,3.0,0.3,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
no_overnight,20,4.5,3.0,0.4,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
no_overnight,20,4.5,3.0,0.3,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
all,20,4.5,3.0,0.5,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
no_overnight,18,4.5,3.0,0.3,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
all,20,4.5,3.0,0.4,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
all,20,4.5,3.0,0.3,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
no_overnight,20,4.5,3.0,0.5,0.4,0.015,13,69.23076923076923,2.0327958004355784,7.390454268592395,-3.682580893903541
all,22,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
no_overnight,20,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
all,18,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
all,20,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
no_overnight,18,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
no_overnight,22,3.0,3.5,0.2,0.4,0.02,11,81.81818181818183,2.574809924521965,7.3846951074563405,-2.3371567077378095
all,12,3.5,2.5,0.2,0.4,0.015,14,71.42857142857143,1.974056391600313,7.380997895425256,-2.16791531701032
no_overnight,12,3.5,2.5,0.2,0.4,0.015,14,71.42857142857143,1.974056391600313,7.380997895425256,-2.16791531701032
no_overnight,25,3.0,2.5,0.5,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
no_overnight,25,3.0,2.5,0.4,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
all,25,3.0,2.5,0.5,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
no_overnight,25,3.0,2.5,0.3,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
all,25,3.0,2.5,0.3,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
all,25,3.0,2.5,0.4,1.0,0.02,11,72.72727272727273,2.0355628766117757,7.3753481229774875,-4.790216310019313
close_only,20,5.0,3.0,0.5,0.6,0.02,9,66.66666666666666,2.0293620557035994,7.362781640331373,-2.5627602227637545
close_only,20,5.0,3.0,0.4,0.6,0.02,9,66.66666666666666,2.0293620557035994,7.362781640331373,-2.5627602227637545
close_only,20,5.0,3.0,0.3,0.6,0.02,9,66.66666666666666,2.0293620557035994,7.362781640331373,-2.5627602227637545
all,20,5.0,1.5,0.3,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
no_overnight,20,5.0,1.5,0.5,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
all,20,5.0,1.5,0.4,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
all,20,5.0,1.5,0.5,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
no_overnight,20,5.0,1.5,0.4,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
no_overnight,20,5.0,1.5,0.3,0.4,0.01,13,53.84615384615385,1.903302300724386,7.358411701861911,-5.665415221109615
close_only,25,4.5,2.0,0.3,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,25,4.5,2.0,0.5,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,22,4.5,2.0,0.5,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,22,4.5,2.0,0.3,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,25,4.5,2.0,0.4,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,22,4.5,2.0,0.4,1.0,0.015,8,62.5,2.2677865495393514,7.353493424985436,-3.9851054086538715
close_only,18,4.5,3.5,0.2,1.0,0.02,8,75.0,2.520559005380645,7.351804190715083,-2.436160570918829
no_overnight,12,5.0,2.0,0.2,0.6,0.015,15,60.0,1.6269691891422757,7.351424952835628,-4.172998063862833
all,12,5.0,2.0,0.2,0.6,0.015,15,60.0,1.6269691891422757,7.351424952835628,-4.172998063862833
all,22,5.0,2.0,0.4,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
all,22,5.0,2.0,0.3,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
no_overnight,22,5.0,2.0,0.4,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
no_overnight,22,5.0,2.0,0.3,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
all,22,5.0,2.0,0.5,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
no_overnight,22,5.0,2.0,0.5,1.0,0.01,12,66.66666666666666,2.4010043358772237,7.351057278491346,-2.698666305335264
all,25,3.5,2.0,0.5,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
no_overnight,25,3.5,2.0,0.3,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
no_overnight,25,3.5,2.0,0.5,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
no_overnight,25,3.5,2.0,0.4,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
all,25,3.5,2.0,0.4,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
all,25,3.5,2.0,0.3,0.6,0.02,11,63.63636363636363,1.8002890434686916,7.347148936476122,-6.8359910560827295
all,12,4.5,2.0,0.2,0.4,0.015,15,60.0,1.625513704218512,7.343324552833264,-3.9984956532993783
no_overnight,12,4.5,2.0,0.2,0.4,0.015,15,60.0,1.625513704218512,7.343324552833264,-3.9984956532993783
all,15,4.0,3.5,0.4,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
all,15,4.0,3.5,0.3,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
no_overnight,15,4.0,3.5,0.5,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
no_overnight,15,4.0,3.5,0.4,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
all,15,4.0,3.5,0.5,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
no_overnight,15,4.0,3.5,0.3,1.0,0.02,15,73.33333333333333,1.7769494410298643,7.341105035726558,-3.336593386440011
no_overnight,25,4.0,1.5,0.4,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
no_overnight,25,4.0,1.5,0.3,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
no_overnight,25,4.0,1.5,0.5,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
all,25,4.0,1.5,0.3,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
all,25,4.0,1.5,0.5,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
all,25,4.0,1.5,0.4,0.6,0.01,11,63.63636363636363,2.3080428061800347,7.339587544023418,-4.33989248931297
close_only,22,3.5,2.0,0.3,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,25,3.5,2.0,0.3,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,25,3.5,2.0,0.5,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,22,3.5,2.0,0.5,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,25,3.5,2.0,0.4,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,22,3.5,2.0,0.4,0.4,0.02,8,62.5,2.084758887403513,7.339295973163007,-4.358862410498186
close_only,20,4.5,3.5,0.2,0.4,0.015,7,85.71428571428571,5.145164566092523,7.330861225457075,-1.692658327850628
close_only,25,4.5,3.5,0.2,0.4,0.015,7,85.71428571428571,5.145164566092523,7.330861225457075,-1.692658327850628
close_only,22,4.5,3.5,0.2,0.4,0.015,7,85.71428571428571,5.145164566092523,7.330861225457075,-1.692658327850628
close_only,20,5.0,1.5,0.5,0.6,0.01,9,55.55555555555556,2.32964867173649,7.31837436778473,-2.9881787706843537
close_only,20,5.0,1.5,0.3,0.6,0.01,9,55.55555555555556,2.32964867173649,7.31837436778473,-2.9881787706843537
close_only,20,5.0,1.5,0.4,0.6,0.01,9,55.55555555555556,2.32964867173649,7.31837436778473,-2.9881787706843537
close_only,18,4.5,3.5,0.3,0.4,0.02,10,70.0,2.033417682728258,7.317009955461051,-2.436160570918829
close_only,18,4.5,3.5,0.4,0.4,0.02,10,70.0,2.033417682728258,7.317009955461051,-2.436160570918829
close_only,18,4.5,3.5,0.5,0.4,0.02,10,70.0,2.033417682728258,7.317009955461051,-2.436160570918829
all,12,4.0,2.5,0.3,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
all,12,4.0,2.5,0.4,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
no_overnight,12,4.0,2.5,0.5,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
no_overnight,12,4.0,2.5,0.4,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
no_overnight,12,4.0,2.5,0.3,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
all,12,4.0,2.5,0.5,1.0,0.015,16,68.75,1.7853532022241838,7.315106827359363,-2.6833500521523455
close_only,18,4.5,1.5,0.2,1.0,0.02,8,50.0,1.9319178231656218,7.307575574305014,-5.288558072592987
close_only,22,5.0,3.0,0.3,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
close_only,22,5.0,3.0,0.4,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
close_only,25,5.0,3.0,0.5,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
close_only,25,5.0,3.0,0.4,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
close_only,25,5.0,3.0,0.3,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
close_only,22,5.0,3.0,0.5,0.6,0.015,8,75.0,2.9942065408614793,7.307459475089995,-1.9220701670728157
all,22,3.5,3.0,0.3,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
no_overnight,22,3.5,3.0,0.5,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
no_overnight,22,3.5,3.0,0.4,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
all,22,3.5,3.0,0.5,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
no_overnight,22,3.5,3.0,0.3,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
all,22,3.5,3.0,0.4,1.0,0.02,12,75.0,2.0130487578160903,7.304103579213717,-4.8947739063425795
no_overnight,25,4.0,2.0,0.5,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
all,25,4.0,2.0,0.5,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
all,25,4.0,2.0,0.4,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
no_overnight,25,4.0,2.0,0.4,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
all,25,4.0,2.0,0.3,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
no_overnight,25,4.0,2.0,0.3,0.4,0.015,11,63.63636363636363,1.9579762402290448,7.303248928204753,-5.850212190548045
close_only,25,3.5,3.5,0.2,0.6,0.02,7,85.71428571428571,4.082229582430311,7.29364157684802,-2.2568777704675167
close_only,22,3.5,3.5,0.2,0.6,0.02,7,85.71428571428571,4.082229582430311,7.29364157684802,-2.2568777704675167
close_only,20,3.5,3.5,0.2,0.6,0.02,7,85.71428571428571,4.082229582430311,7.29364157684802,-2.2568777704675167
all,18,4.5,2.0,0.3,0.6,0.015,14,57.14285714285714,1.6388177028071225,7.292037032008669,-5.915934029999935
no_overnight,18,4.5,2.0,0.3,0.6,0.015,14,57.14285714285714,1.6388177028071225,7.292037032008669,-5.915934029999935
close_only,25,3.0,2.5,0.4,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.4,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.4,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.5,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.5,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.3,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.3,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.3,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.5,0.6,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.3,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.5,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.4,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.4,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.5,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.5,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.3,0.4,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,25,3.0,2.5,0.4,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,22,3.0,2.5,0.3,1.0,0.02,8,75.0,2.5260214954466185,7.275935032630532,-2.3769557256356344
close_only,20,4.5,2.5,0.3,0.4,0.015,9,66.66666666666666,2.311392897030567,7.27483824895101,-2.0064842004873933
close_only,20,4.5,2.5,0.5,0.4,0.015,9,66.66666666666666,2.311392897030567,7.27483824895101,-2.0064842004873933
close_only,20,4.5,2.5,0.4,0.4,0.015,9,66.66666666666666,2.311392897030567,7.27483824895101,-2.0064842004873933
no_overnight,18,5.0,1.5,0.2,0.6,0.02,12,50.0,1.6198838153791495,7.274672201688581,-9.29989278471563
all,18,5.0,1.5,0.2,0.6,0.02,12,50.0,1.6198838153791495,7.274672201688581,-9.29989278471563
no_overnight,18,4.5,1.5,0.3,0.6,0.015,14,50.0,1.5667276350905837,7.272643248714683,-9.195472849904236
all,18,4.5,1.5,0.3,0.6,0.015,14,50.0,1.5667276350905837,7.272643248714683,-9.195472849904236
no_overnight,25,4.0,2.5,0.5,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
all,25,4.0,2.5,0.5,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
no_overnight,25,4.0,2.5,0.4,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
all,25,4.0,2.5,0.3,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
all,25,4.0,2.5,0.4,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
no_overnight,25,4.0,2.5,0.3,1.0,0.015,11,72.72727272727273,2.299277561040928,7.268757916981539,-3.8232982347295366
no_overnight,12,4.0,1.5,0.2,0.4,0.02,15,53.333333333333336,1.514174252549585,7.26144880688091,-7.763065484203352
all,12,4.0,1.5,0.2,0.4,0.02,15,53.333333333333336,1.514174252549585,7.26144880688091,-7.763065484203352
all,20,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
no_overnight,18,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
no_overnight,20,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
no_overnight,22,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
all,22,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
all,18,3.0,3.5,0.2,0.6,0.02,11,81.81818181818183,2.548223072673537,7.260022414129619,-2.3371567077378095
no_overnight,20,3.5,3.5,0.4,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
all,20,3.5,3.5,0.5,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
no_overnight,20,3.5,3.5,0.3,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
no_overnight,20,3.5,3.5,0.5,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
all,20,3.5,3.5,0.3,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
all,20,3.5,3.5,0.4,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
no_overnight,18,3.5,3.5,0.3,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
all,18,3.5,3.5,0.3,1.0,0.02,13,76.92307692307693,2.0343513513269715,7.256306822841019,-2.3371567077378086
all,12,4.0,3.5,0.3,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
all,12,4.0,3.5,0.4,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
no_overnight,12,4.0,3.5,0.5,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
all,12,4.0,3.5,0.5,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
no_overnight,12,4.0,3.5,0.4,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
no_overnight,12,4.0,3.5,0.3,1.0,0.02,15,73.33333333333333,1.7669707795649403,7.246820391113307,-3.336593386440011
all,25,3.5,1.5,0.2,0.6,0.02,10,60.0,1.8896662117837189,7.24445711632149,-5.6224277852746125
no_overnight,25,3.5,1.5,0.2,0.6,0.02,10,60.0,1.8896662117837189,7.24445711632149,-5.6224277852746125
all,15,3.0,2.5,0.2,1.0,0.02,14,71.42857142857143,1.7404114219275353,7.239125473052099,-2.9860682059806822
no_overnight,15,3.0,2.5,0.2,1.0,0.02,14,71.42857142857143,1.7404114219275353,7.239125473052099,-2.9860682059806822
no_overnight,22,4.5,1.5,0.5,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
no_overnight,22,4.5,1.5,0.3,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
no_overnight,22,4.5,1.5,0.4,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
all,22,4.5,1.5,0.3,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
all,22,4.5,1.5,0.5,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
all,22,4.5,1.5,0.4,0.6,0.01,12,58.333333333333336,2.0455023556599685,7.238134629545634,-5.665415221109615
close_only,18,4.5,2.5,0.4,0.4,0.02,10,60.0,1.7596037378689968,7.2378642469689725,-4.881182288287601
close_only,18,4.5,2.5,0.5,0.4,0.02,10,60.0,1.7596037378689968,7.2378642469689725,-4.881182288287601
close_only,18,4.5,2.5,0.3,0.4,0.02,10,60.0,1.7596037378689968,7.2378642469689725,-4.881182288287601
all,15,5.0,3.0,0.4,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
all,15,5.0,3.0,0.3,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
all,15,5.0,3.0,0.5,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
no_overnight,15,5.0,3.0,0.3,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
no_overnight,15,5.0,3.0,0.5,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
no_overnight,15,5.0,3.0,0.4,1.0,0.015,16,68.75,1.8010667064888342,7.221228215726949,-2.731234181331274
no_overnight,25,3.5,3.5,0.2,0.4,0.02,10,80.0,2.540778960778616,7.216505274504548,-2.3371567077378086
all,25,3.5,3.5,0.2,0.4,0.02,10,80.0,2.540778960778616,7.216505274504548,-2.3371567077378086
all,25,4.0,3.5,0.4,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
no_overnight,25,4.0,3.5,0.5,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
no_overnight,25,4.0,3.5,0.4,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
all,25,4.0,3.5,0.3,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
all,25,4.0,3.5,0.5,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
no_overnight,25,4.0,3.5,0.3,1.0,0.015,11,81.81818181818183,3.0541040650580964,7.211538738111223,-1.7528675308033599
no_overnight,18,4.5,1.5,0.2,0.4,0.02,12,50.0,1.6139599225428993,7.210744255682222,-9.29989278471563
all,18,4.5,1.5,0.2,0.4,0.02,12,50.0,1.6139599225428993,7.210744255682222,-9.29989278471563
no_overnight,15,4.5,3.5,0.4,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
all,15,4.5,3.5,0.5,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
no_overnight,15,4.5,3.5,0.3,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
all,15,4.5,3.5,0.4,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
no_overnight,15,4.5,3.5,0.5,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
all,15,4.5,3.5,0.3,0.6,0.015,15,73.33333333333333,2.0217660055577182,7.209849373077137,-2.018031061604595
all,18,3.5,2.5,0.5,0.4,0.015,13,69.23076923076923,1.9783912905155454,7.209580015825767,-3.8232982347295366
no_overnight,18,3.5,2.5,0.5,0.4,0.015,13,69.23076923076923,1.9783912905155454,7.209580015825767,-3.8232982347295366
all,18,3.5,2.5,0.4,0.4,0.015,13,69.23076923076923,1.9783912905155454,7.209580015825767,-3.8232982347295366
no_overnight,18,3.5,2.5,0.4,0.4,0.015,13,69.23076923076923,1.9783912905155454,7.209580015825767,-3.8232982347295366
no_overnight,22,3.0,2.5,0.5,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
no_overnight,22,3.0,2.5,0.3,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
all,22,3.0,2.5,0.4,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
all,22,3.0,2.5,0.5,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
all,22,3.0,2.5,0.3,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
no_overnight,22,3.0,2.5,0.4,0.4,0.015,12,75.0,2.2872807065126195,7.207637601961148,-3.8232982347295366
all,18,5.0,2.0,0.5,1.0,0.015,14,57.14285714285714,1.6318246771715368,7.206569883854375,-5.915934029999935
all,18,5.0,2.0,0.4,1.0,0.015,14,57.14285714285714,1.6318246771715368,7.206569883854375,-5.915934029999935
no_overnight,18,5.0,2.0,0.4,1.0,0.015,14,57.14285714285714,1.6318246771715368,7.206569883854375,-5.915934029999935
no_overnight,18,5.0,2.0,0.5,1.0,0.015,14,57.14285714285714,1.6318246771715368,7.206569883854375,-5.915934029999935
no_overnight,25,5.0,3.5,0.2,0.6,0.015,10,80.0,3.046932684903248,7.205400631169501,-1.7528675308033506
all,25,5.0,3.5,0.2,0.6,0.015,10,80.0,3.046932684903248,7.205400631169501,-1.7528675308033506
all,25,4.5,2.0,0.3,1.0,0.015,11,63.63636363636363,1.9433894803494265,7.198164070536017,-5.850212190548045
