entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-03-14 09:45:00-04:00,2025-03-14 15:55:00-04:00,short,7.6301,7.6826253650520515,SL,-0.688,-117.43,9882.57
2025-03-17 11:30:00-04:00,2025-03-18 04:00:00-04:00,short,7.65,7.70732026881836,SL,-0.749,-114.65,9767.92
2025-03-18 09:50:00-04:00,2025-03-18 11:00:00-04:00,short,7.645,7.611275442678246,SL,0.441,48.13,9816.05
2025-03-18 11:00:00-04:00,2025-03-18 15:30:00-04:00,short,7.61,7.58105018885933,SL,0.38,38.13,9854.18
2025-03-19 12:45:00-04:00,2025-03-19 13:05:00-04:00,short,7.5718,7.521481788928706,SL,0.665,85.0,9939.18
2025-03-21 09:20:00-04:00,2025-03-21 09:30:00-04:00,short,7.49,7.4511508198656236,SL,0.519,86.81,10025.99
2025-03-21 09:50:00-04:00,2025-03-21 12:25:00-04:00,short,7.455,7.508178182197084,SL,-0.713,-117.13,9908.87
2025-03-26 13:45:00-04:00,2025-03-26 16:30:00-04:00,short,7.595,7.570968367799922,SL,0.316,27.72,9936.59
2025-03-27 09:30:00-04:00,2025-03-27 09:40:00-04:00,short,7.57,7.531138938714522,SL,0.513,80.53,10017.12
2025-03-27 09:55:00-04:00,2025-03-27 14:05:00-04:00,short,7.555,7.530977304810355,SL,0.318,28.69,10045.81
2025-03-28 09:45:00-04:00,2025-03-28 10:05:00-04:00,short,7.545,7.511284889402886,SL,0.447,56.43,10102.24
2025-03-28 10:05:00-04:00,2025-03-28 10:30:00-04:00,short,7.5199,7.471471655841066,SL,0.644,77.45,10179.69
2025-03-28 11:50:00-04:00,2025-03-28 13:10:00-04:00,short,7.4833,7.44160929662637,SL,0.557,52.91,10232.61
2025-03-28 13:10:00-04:00,2025-03-28 13:40:00-04:00,short,7.445,7.381659336174212,SL,0.851,86.49,10319.09
2025-04-04 12:05:00-04:00,2025-04-04 12:40:00-04:00,short,6.855,6.754144281154264,SL,1.471,48.41,10367.51
2025-04-09 10:50:00-04:00,2025-04-09 13:20:00-04:00,short,6.625,6.808207052220417,SL,-2.765,-108.17,10259.33
2025-04-15 10:45:00-04:00,2025-04-15 18:50:00-04:00,short,7.15,7.101548551211151,SL,0.678,41.82,10301.15
2025-04-16 11:45:00-04:00,2025-04-16 12:40:00-04:00,short,6.95,6.901740289624089,SL,0.694,50.02,10351.17
2025-04-16 12:40:00-04:00,2025-04-16 13:10:00-04:00,short,6.91,6.8618042192188415,SL,0.697,59.34,10410.51
2025-04-16 13:45:00-04:00,2025-04-16 14:50:00-04:00,short,6.885,6.832027507477519,SL,0.769,49.97,10460.48
2025-04-17 12:00:00-04:00,2025-04-17 16:20:00-04:00,short,6.86,6.93735761819596,SL,-1.128,-115.74,10344.74
2025-04-21 09:55:00-04:00,2025-04-21 11:35:00-04:00,short,6.6404,6.572517916054801,SL,1.022,45.5,10390.25
2025-05-06 09:50:00-04:00,2025-05-07 04:20:00-04:00,short,6.995,7.040413742449917,SL,-0.649,-123.11,10267.14
2025-05-22 10:55:00-04:00,2025-05-23 07:45:00-04:00,short,7.3,7.2508847608033795,SL,0.673,79.95,10347.09
2025-05-23 10:00:00-04:00,2025-05-23 12:20:00-04:00,short,7.22,7.283084754556567,SL,-0.874,-117.68,10229.41
2025-06-20 11:00:00-04:00,2025-06-20 15:40:00-04:00,short,7.785,7.760993482660142,SL,0.308,28.19,10257.59
2025-07-15 10:50:00-04:00,2025-07-15 14:55:00-04:00,short,8.0859,8.06099609727604,SL,0.308,27.8,10285.39
2025-07-16 12:20:00-04:00,2025-07-17 08:00:00-04:00,short,7.9547,7.906337205605249,SL,0.608,82.88,10368.27
2025-07-18 10:45:00-04:00,2025-07-21 12:20:00-04:00,short,7.9829,7.941149103505136,SL,0.523,90.24,10458.52
2025-07-21 12:20:00-04:00,2025-07-22 09:50:00-04:00,short,7.945,7.920980692086045,SL,0.302,32.96,10491.47
2025-07-28 13:40:00-04:00,2025-07-28 14:05:00-04:00,short,8.105,8.071122930829238,SL,0.418,64.7,10556.17
