entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-16 09:30:00-05:00,2026-01-16 14:30:00-05:00,short,8.354999542236328,8.335000038146973,MB,0.239,28.46,10028.46
2026-01-20 12:20:00-05:00,2026-01-20 14:10:00-05:00,short,8.274999618530273,8.224468800711898,SL,0.611,136.68,10165.14
2026-01-29 10:00:00-05:00,2026-01-29 10:50:00-05:00,short,8.274999618530273,8.20503014318551,SL,0.846,181.99,10347.13
2026-02-04 11:40:00-05:00,2026-02-05 10:10:00-05:00,short,8.104999542236328,8.000200271606445,MB,1.293,199.52,10546.64
2026-02-11 12:40:00-05:00,2026-02-12 11:10:00-05:00,short,8.055000305175781,8.0,MB,0.683,160.16,10706.81
2026-02-18 09:30:00-05:00,2026-02-18 09:50:00-05:00,short,7.71999979019165,7.570905893749798,TP,1.931,301.25,11008.05
2026-03-02 13:20:00-05:00,2026-03-03 09:30:00-05:00,short,7.740099906921387,7.5919798591471706,TP,1.914,309.53,11317.59
2026-03-05 12:30:00-05:00,2026-03-06 09:30:00-05:00,short,7.559999942779541,7.495325140392213,SL,0.855,177.25,11494.84
2026-03-06 10:00:00-05:00,2026-03-06 15:00:00-05:00,short,7.51609992980957,7.4928998947143555,MB,0.309,35.17,11530.01
2026-03-12 09:40:00-04:00,2026-03-12 14:40:00-04:00,short,7.46999979019165,7.460000038146973,MB,0.134,2.21,11532.22
2026-03-17 10:50:00-04:00,2026-03-17 12:30:00-04:00,short,7.416200160980225,7.354948217503122,SL,0.826,183.01,11715.23
