entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-19 14:30:00+00:00,2026-01-19 16:30:00+00:00,short,92768.84375,93202.203125,SL,-0.467,-293.57,9706.43
2026-01-20 02:00:00+00:00,2026-01-20 05:00:00+00:00,short,92335.1796875,91399.47265625,TP,1.013,433.58,10140.01
2026-01-21 09:30:00+00:00,2026-01-21 12:00:00+00:00,short,88984.3203125,88614.67103794643,SL,0.415,141.47,10281.48
2026-01-22 18:30:00+00:00,2026-01-23 16:30:00+00:00,short,89221.640625,90073.34263392857,SL,-0.955,-347.22,9934.26
2026-02-01 23:00:00+00:00,2026-02-02 03:30:00+00:00,short,76674.9140625,75603.49776785714,SL,1.397,211.24,10145.5
2026-02-03 16:00:00+00:00,2026-02-03 17:30:00+00:00,short,76826.9140625,75104.873046875,TP,2.241,504.12,10649.62
2026-02-04 13:00:00+00:00,2026-02-04 13:30:00+00:00,short,75753.953125,75228.25027901786,SL,0.694,221.75,10871.38
2026-02-10 14:30:00+00:00,2026-02-10 15:00:00+00:00,short,68395.9921875,69188.62723214286,SL,-1.159,-359.91,10511.47
2026-02-12 16:00:00+00:00,2026-02-13 10:30:00+00:00,short,66010.625,67009.76897321429,SL,-1.514,-340.34,10171.12
2026-02-17 05:00:00+00:00,2026-02-17 14:30:00+00:00,short,68038.4296875,66979.111328125,TP,1.557,492.83,10663.95
2026-02-18 11:00:00+00:00,2026-02-18 14:30:00+00:00,short,67451.71875,67151.29771205357,SL,0.445,137.29,10801.24
2026-02-23 00:30:00+00:00,2026-02-23 01:00:00+00:00,short,66794.609375,66164.21875,TP,0.944,444.89,11246.13
2026-02-23 14:30:00+00:00,2026-02-23 17:00:00+00:00,short,65867.7421875,64895.875,TP,1.475,542.4,11788.53
2026-03-02 11:00:00+00:00,2026-03-02 14:30:00+00:00,short,66124.7421875,66798.8203125,SL,-1.019,-395.29,11393.24
2026-03-03 21:30:00+00:00,2026-03-04 07:30:00+00:00,long,68064.7890625,68702.283203125,SL,0.937,166.81,11560.05
2026-03-07 10:00:00+00:00,2026-03-07 19:00:00+00:00,short,67925.171875,67252.40625,TP,0.99,503.12,12063.17
2026-03-08 02:30:00+00:00,2026-03-08 07:00:00+00:00,short,66956.8046875,67343.07589285714,SL,-0.577,-420.34,11642.83
2026-03-08 21:00:00+00:00,2026-03-08 22:00:00+00:00,short,66973.3203125,66070.623046875,TP,1.348,556.83,12199.66
