entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-08-31 10:00:00-04:00,2025-08-31 11:00:00-04:00,short,108303.0745,108638.47926507331,SL,-0.31,-240.67,10961.25
2025-10-14 09:00:00-04:00,2025-10-14 10:10:00-04:00,short,110778.896,111564.006722218,SL,-0.709,-320.43,10640.82
2025-10-15 11:40:00-04:00,2025-10-15 17:30:00-04:00,short,110800.806,111218.14,MB,-0.377,-152.85,10487.97
2025-10-29 10:50:00-04:00,2025-10-29 11:50:00-04:00,short,112476.935,111405.27562109017,SL,0.953,405.5,10893.47
2025-11-03 10:20:00-05:00,2025-11-03 10:30:00-05:00,short,107339.4190661038,105564.80644230287,SL,1.653,430.94,11324.41
2025-11-04 11:10:00-05:00,2025-11-04 12:10:00-05:00,short,102809.004,100794.49462152425,SL,1.959,488.95,11813.36
2025-11-06 09:00:00-05:00,2025-11-06 11:30:00-05:00,short,102730.55,100945.83406485777,SL,1.737,664.87,12478.23
2025-11-08 10:40:00-05:00,2025-11-08 13:50:00-05:00,short,101552.904,102137.35649038,SL,-0.576,-377.0,12101.23
2025-11-11 09:30:00-05:00,2025-11-11 10:40:00-05:00,short,104325.7,103182.07150571259,SL,1.096,532.11,12633.34
2025-12-07 09:10:00-05:00,2025-12-07 09:20:00-05:00,short,88765.0285,87878.92884049335,SL,0.998,528.69,13162.02
2025-12-11 09:00:00-05:00,2025-12-11 09:30:00-05:00,short,90032.652,90355.54743747487,SL,-0.359,-315.0,12847.03
2025-12-15 09:40:00-05:00,2025-12-15 09:50:00-05:00,short,89259.7,87863.57742400748,SL,1.564,834.43,13681.45
2025-12-24 09:30:00-05:00,2025-12-24 09:40:00-05:00,short,86578.91,86995.06197305013,SL,-0.481,-410.9,13270.56
2025-12-26 13:20:00-05:00,2025-12-26 15:40:00-05:00,short,87113.2275,87634.2565198413,SL,-0.598,-398.33,12872.23
2025-12-27 09:20:00-05:00,2025-12-27 10:00:00-05:00,short,87358.88,87547.85388688541,SL,-0.216,-216.46,12655.77
2025-12-29 11:20:00-05:00,2025-12-29 17:40:00-05:00,short,87457.225,87282.1,MB,0.2,30.34,12686.11
2026-01-12 09:10:00-05:00,2026-01-12 09:30:00-05:00,short,90362.56,90722.83317973814,SL,-0.399,-329.01,12357.1
2026-01-19 09:00:00-05:00,2026-01-19 09:30:00-05:00,short,92792.365,93103.15356803936,SL,-0.335,-281.08,12076.02
2026-01-20 09:40:00-05:00,2026-01-20 13:50:00-05:00,short,90360.3335,89296.94791546822,SL,1.177,486.13,12562.14
2026-01-25 09:40:00-05:00,2026-01-25 11:00:00-05:00,short,88519.413,87853.84071316151,SL,0.752,396.9,12959.04
2026-01-27 09:30:00-05:00,2026-01-27 10:10:00-05:00,short,87704.9905,88099.11099180616,SL,-0.449,-368.92,12590.12
2026-02-11 09:40:00-05:00,2026-02-11 14:40:00-05:00,short,66863.9,67598.6725,MB,-1.099,-284.62,12305.5
