rsi_dir,ema_slope,trade_mode,adx_thresh,pb_pct,vol_mult,tp_mult,sl_mult,risk_pct,n,wr,pf,ret,mdd,calmar
0,0,both,22,0.5,1.2,24.0,2.0,0.02,32,50.0,1.021,0.75,-14.79,0.05
0,0,both,22,0.5,1.2,24.0,2.0,0.025,32,50.0,1.117,4.45,-15.13,0.29
0,1,shorts,10,0.15,0.3,8.0,1.5,0.02,18,38.9,0.516,-10.81,-15.9,-0.68
0,1,shorts,10,0.15,0.3,8.0,1.5,0.025,18,38.9,0.538,-11.18,-16.78,-0.67
0,1,shorts,10,0.15,0.3,8.0,2.0,0.02,16,43.8,0.489,-10.13,-14.21,-0.71
0,1,shorts,10,0.15,0.3,8.0,2.0,0.025,16,43.8,0.485,-11.43,-15.75,-0.73
0,1,shorts,10,0.15,0.3,12.0,1.5,0.02,18,38.9,0.516,-10.81,-15.9,-0.68
0,1,shorts,10,0.15,0.3,12.0,1.5,0.025,18,38.9,0.538,-11.18,-16.78,-0.67
0,1,shorts,10,0.15,0.3,12.0,2.0,0.02,16,43.8,0.489,-10.13,-14.21,-0.71
0,1,shorts,10,0.15,0.3,12.0,2.0,0.025,16,43.8,0.485,-11.43,-15.75,-0.73
0,1,shorts,10,0.15,0.3,16.0,1.5,0.02,18,38.9,0.516,-10.81,-15.9,-0.68
0,1,shorts,10,0.15,0.3,16.0,1.5,0.025,18,38.9,0.538,-11.18,-16.78,-0.67
0,1,shorts,10,0.15,0.3,16.0,2.0,0.02,16,43.8,0.489,-10.13,-14.21,-0.71
0,1,shorts,10,0.15,0.3,16.0,2.0,0.025,16,43.8,0.485,-11.43,-15.75,-0.73
0,1,shorts,10,0.15,0.3,24.0,1.5,0.02,18,38.9,0.516,-10.81,-15.9,-0.68
0,1,shorts,10,0.15,0.3,24.0,1.5,0.025,18,38.9,0.538,-11.18,-16.78,-0.67
0,1,shorts,10,0.15,0.3,24.0,2.0,0.02,16,43.8,0.489,-10.13,-14.21,-0.71
0,1,shorts,10,0.15,0.3,24.0,2.0,0.025,16,43.8,0.485,-11.43,-15.75,-0.73
0,1,shorts,10,0.15,0.7,8.0,1.5,0.02,14,50.0,0.793,-3.0,-9.97,-0.3
0,1,shorts,10,0.15,0.7,8.0,1.5,0.025,14,50.0,0.843,-2.41,-10.35,-0.23
0,1,shorts,10,0.15,0.7,8.0,2.0,0.02,13,53.8,0.733,-3.62,-9.54,-0.38
0,1,shorts,10,0.15,0.7,8.0,2.0,0.025,13,53.8,0.742,-3.83,-10.44,-0.37
0,1,shorts,10,0.15,0.7,12.0,1.5,0.02,14,50.0,0.793,-3.0,-9.97,-0.3
0,1,shorts,10,0.15,0.7,12.0,1.5,0.025,14,50.0,0.843,-2.41,-10.35,-0.23
0,1,shorts,10,0.15,0.7,12.0,2.0,0.02,13,53.8,0.733,-3.62,-9.54,-0.38
0,1,shorts,10,0.15,0.7,12.0,2.0,0.025,13,53.8,0.742,-3.83,-10.44,-0.37
0,1,shorts,10,0.15,0.7,16.0,1.5,0.02,14,50.0,0.793,-3.0,-9.97,-0.3
0,1,shorts,10,0.15,0.7,16.0,1.5,0.025,14,50.0,0.843,-2.41,-10.35,-0.23
0,1,shorts,10,0.15,0.7,16.0,2.0,0.02,13,53.8,0.733,-3.62,-9.54,-0.38
0,1,shorts,10,0.15,0.7,16.0,2.0,0.025,13,53.8,0.742,-3.83,-10.44,-0.37
0,1,shorts,10,0.15,0.7,24.0,1.5,0.02,14,50.0,0.793,-3.0,-9.97,-0.3
0,1,shorts,10,0.15,0.7,24.0,1.5,0.025,14,50.0,0.843,-2.41,-10.35,-0.23
0,1,shorts,10,0.15,0.7,24.0,2.0,0.02,13,53.8,0.733,-3.62,-9.54,-0.38
0,1,shorts,10,0.15,0.7,24.0,2.0,0.025,13,53.8,0.742,-3.83,-10.44,-0.37
0,1,shorts,10,0.15,1.2,8.0,1.5,0.02,9,55.6,1.051,0.4,-7.62,0.05
0,1,shorts,10,0.15,1.2,8.0,1.5,0.025,9,55.6,1.103,0.84,-7.87,0.11
0,1,shorts,10,0.15,1.2,8.0,2.0,0.02,9,55.6,0.854,-1.28,-8.52,-0.15
0,1,shorts,10,0.15,1.2,8.0,2.0,0.025,9,55.6,0.848,-1.43,-9.15,-0.16
0,1,shorts,10,0.15,1.2,12.0,1.5,0.02,9,55.6,1.051,0.4,-7.62,0.05
0,1,shorts,10,0.15,1.2,12.0,1.5,0.025,9,55.6,1.103,0.84,-7.87,0.11
0,1,shorts,10,0.15,1.2,12.0,2.0,0.02,9,55.6,0.854,-1.28,-8.52,-0.15
0,1,shorts,10,0.15,1.2,12.0,2.0,0.025,9,55.6,0.848,-1.43,-9.15,-0.16
0,1,shorts,10,0.15,1.2,16.0,1.5,0.02,9,55.6,1.051,0.4,-7.62,0.05
0,1,shorts,10,0.15,1.2,16.0,1.5,0.025,9,55.6,1.103,0.84,-7.87,0.11
0,1,shorts,10,0.15,1.2,16.0,2.0,0.02,9,55.6,0.854,-1.28,-8.52,-0.15
0,1,shorts,10,0.15,1.2,16.0,2.0,0.025,9,55.6,0.848,-1.43,-9.15,-0.16
0,1,shorts,10,0.15,1.2,24.0,1.5,0.02,9,55.6,1.051,0.4,-7.62,0.05
0,1,shorts,10,0.15,1.2,24.0,1.5,0.025,9,55.6,1.103,0.84,-7.87,0.11
0,1,shorts,10,0.15,1.2,24.0,2.0,0.02,9,55.6,0.854,-1.28,-8.52,-0.15
0,1,shorts,10,0.15,1.2,24.0,2.0,0.025,9,55.6,0.848,-1.43,-9.15,-0.16
0,1,shorts,10,0.3,0.3,8.0,1.5,0.02,26,38.5,0.414,-18.64,-19.86,-0.94
0,1,shorts,10,0.3,0.3,8.0,1.5,0.025,26,38.5,0.424,-19.87,-21.28,-0.93
0,1,shorts,10,0.3,0.3,8.0,2.0,0.02,24,41.7,0.389,-18.11,-18.43,-0.98
0,1,shorts,10,0.3,0.3,8.0,2.0,0.025,24,41.7,0.379,-20.65,-21.02,-0.98
0,1,shorts,10,0.3,0.3,12.0,1.5,0.02,26,38.5,0.414,-18.64,-19.86,-0.94
0,1,shorts,10,0.3,0.3,12.0,1.5,0.025,26,38.5,0.424,-19.87,-21.28,-0.93
0,1,shorts,10,0.3,0.3,12.0,2.0,0.02,24,41.7,0.389,-18.11,-18.43,-0.98
0,1,shorts,10,0.3,0.3,12.0,2.0,0.025,24,41.7,0.379,-20.65,-21.02,-0.98
0,1,shorts,10,0.3,0.3,16.0,1.5,0.02,26,38.5,0.414,-18.64,-19.86,-0.94
0,1,shorts,10,0.3,0.3,16.0,1.5,0.025,26,38.5,0.424,-19.87,-21.28,-0.93
0,1,shorts,10,0.3,0.3,16.0,2.0,0.02,24,41.7,0.389,-18.11,-18.43,-0.98
0,1,shorts,10,0.3,0.3,16.0,2.0,0.025,24,41.7,0.379,-20.65,-21.02,-0.98
0,1,shorts,10,0.3,0.3,24.0,1.5,0.02,26,38.5,0.414,-18.64,-19.86,-0.94
0,1,shorts,10,0.3,0.3,24.0,1.5,0.025,26,38.5,0.424,-19.87,-21.28,-0.93
0,1,shorts,10,0.3,0.3,24.0,2.0,0.02,24,41.7,0.389,-18.11,-18.43,-0.98
0,1,shorts,10,0.3,0.3,24.0,2.0,0.025,24,41.7,0.379,-20.65,-21.02,-0.98
0,1,shorts,10,0.3,0.7,8.0,1.5,0.02,20,45.0,0.546,-10.07,-14.58,-0.69
0,1,shorts,10,0.3,0.7,8.0,1.5,0.025,20,45.0,0.593,-9.4,-14.83,-0.63
0,1,shorts,10,0.3,0.7,8.0,2.0,0.02,19,47.4,0.476,-11.48,-14.81,-0.77
0,1,shorts,10,0.3,0.7,8.0,2.0,0.025,19,47.4,0.477,-12.62,-16.03,-0.79
0,1,shorts,10,0.3,0.7,12.0,1.5,0.02,20,45.0,0.546,-10.07,-14.58,-0.69
0,1,shorts,10,0.3,0.7,12.0,1.5,0.025,20,45.0,0.593,-9.4,-14.83,-0.63
0,1,shorts,10,0.3,0.7,12.0,2.0,0.02,19,47.4,0.476,-11.48,-14.81,-0.77
0,1,shorts,10,0.3,0.7,12.0,2.0,0.025,19,47.4,0.477,-12.62,-16.03,-0.79
0,1,shorts,10,0.3,0.7,16.0,1.5,0.02,20,45.0,0.546,-10.07,-14.58,-0.69
0,1,shorts,10,0.3,0.7,16.0,1.5,0.025,20,45.0,0.593,-9.4,-14.83,-0.63
0,1,shorts,10,0.3,0.7,16.0,2.0,0.02,19,47.4,0.476,-11.48,-14.81,-0.77
0,1,shorts,10,0.3,0.7,16.0,2.0,0.025,19,47.4,0.477,-12.62,-16.03,-0.79
0,1,shorts,10,0.3,0.7,24.0,1.5,0.02,20,45.0,0.546,-10.07,-14.58,-0.69
0,1,shorts,10,0.3,0.7,24.0,1.5,0.025,20,45.0,0.593,-9.4,-14.83,-0.63
0,1,shorts,10,0.3,0.7,24.0,2.0,0.02,19,47.4,0.476,-11.48,-14.81,-0.77
0,1,shorts,10,0.3,0.7,24.0,2.0,0.025,19,47.4,0.477,-12.62,-16.03,-0.79
0,1,shorts,10,0.3,1.2,8.0,1.5,0.02,14,50.0,0.729,-3.85,-9.46,-0.41
0,1,shorts,10,0.3,1.2,8.0,1.5,0.025,14,50.0,0.798,-2.93,-9.23,-0.32
0,1,shorts,10,0.3,1.2,8.0,2.0,0.02,14,50.0,0.595,-6.17,-11.08,-0.56
0,1,shorts,10,0.3,1.2,8.0,2.0,0.025,14,50.0,0.58,-7.11,-11.89,-0.6
0,1,shorts,10,0.3,1.2,12.0,1.5,0.02,14,50.0,0.729,-3.85,-9.46,-0.41
0,1,shorts,10,0.3,1.2,12.0,1.5,0.025,14,50.0,0.798,-2.93,-9.23,-0.32
0,1,shorts,10,0.3,1.2,12.0,2.0,0.02,14,50.0,0.595,-6.17,-11.08,-0.56
0,1,shorts,10,0.3,1.2,12.0,2.0,0.025,14,50.0,0.58,-7.11,-11.89,-0.6
0,1,shorts,10,0.3,1.2,16.0,1.5,0.02,14,50.0,0.729,-3.85,-9.46,-0.41
0,1,shorts,10,0.3,1.2,16.0,1.5,0.025,14,50.0,0.798,-2.93,-9.23,-0.32
0,1,shorts,10,0.3,1.2,16.0,2.0,0.02,14,50.0,0.595,-6.17,-11.08,-0.56
0,1,shorts,10,0.3,1.2,16.0,2.0,0.025,14,50.0,0.58,-7.11,-11.89,-0.6
0,1,shorts,10,0.3,1.2,24.0,1.5,0.02,14,50.0,0.729,-3.85,-9.46,-0.41
0,1,shorts,10,0.3,1.2,24.0,1.5,0.025,14,50.0,0.798,-2.93,-9.23,-0.32
0,1,shorts,10,0.3,1.2,24.0,2.0,0.02,14,50.0,0.595,-6.17,-11.08,-0.56
0,1,shorts,10,0.3,1.2,24.0,2.0,0.025,14,50.0,0.58,-7.11,-11.89,-0.6
0,1,shorts,10,0.5,0.3,8.0,1.5,0.02,33,42.4,0.776,-8.53,-22.68,-0.38
0,1,shorts,10,0.5,0.3,8.0,1.5,0.025,33,42.4,0.802,-8.2,-24.88,-0.33
0,1,shorts,10,0.5,0.3,8.0,2.0,0.02,31,45.2,0.665,-12.11,-21.42,-0.57
0,1,shorts,10,0.5,0.3,8.0,2.0,0.025,31,45.2,0.685,-12.74,-24.33,-0.52
0,1,shorts,10,0.5,0.3,12.0,1.5,0.02,33,42.4,0.761,-9.07,-22.68,-0.4
0,1,shorts,10,0.5,0.3,12.0,1.5,0.025,33,42.4,0.785,-8.87,-24.88,-0.36
0,1,shorts,10,0.5,0.3,12.0,2.0,0.02,31,45.2,0.654,-12.51,-21.42,-0.58
0,1,shorts,10,0.5,0.3,12.0,2.0,0.025,31,45.2,0.672,-13.23,-24.33,-0.54
0,1,shorts,10,0.5,0.3,16.0,1.5,0.02,33,42.4,0.761,-9.07,-22.68,-0.4
0,1,shorts,10,0.5,0.3,16.0,1.5,0.025,33,42.4,0.785,-8.87,-24.88,-0.36
0,1,shorts,10,0.5,0.3,16.0,2.0,0.02,31,45.2,0.654,-12.51,-21.42,-0.58
0,1,shorts,10,0.5,0.3,16.0,2.0,0.025,31,45.2,0.672,-13.23,-24.33,-0.54
0,1,shorts,10,0.5,0.3,24.0,1.5,0.02,33,42.4,0.761,-9.07,-22.68,-0.4
0,1,shorts,10,0.5,0.3,24.0,1.5,0.025,33,42.4,0.785,-8.87,-24.88,-0.36
0,1,shorts,10,0.5,0.3,24.0,2.0,0.02,31,45.2,0.654,-12.51,-21.42,-0.58
0,1,shorts,10,0.5,0.3,24.0,2.0,0.025,31,45.2,0.672,-13.23,-24.33,-0.54
0,1,shorts,10,0.5,0.7,8.0,1.5,0.02,26,42.3,0.8,-5.91,-16.74,-0.35
0,1,shorts,10,0.5,0.7,8.0,1.5,0.025,26,42.3,0.894,-3.29,-16.71,-0.2
0,1,shorts,10,0.5,0.7,8.0,2.0,0.02,25,44.0,0.621,-11.4,-17.88,-0.64
0,1,shorts,10,0.5,0.7,8.0,2.0,0.025,25,44.0,0.662,-11.11,-19.42,-0.57
0,1,shorts,10,0.5,0.7,12.0,1.5,0.02,26,42.3,0.781,-6.47,-16.74,-0.39
0,1,shorts,10,0.5,0.7,12.0,1.5,0.025,26,42.3,0.872,-4.0,-16.71,-0.24
0,1,shorts,10,0.5,0.7,12.0,2.0,0.02,25,44.0,0.607,-11.81,-17.88,-0.66
0,1,shorts,10,0.5,0.7,12.0,2.0,0.025,25,44.0,0.647,-11.61,-19.42,-0.6
0,1,shorts,10,0.5,0.7,16.0,1.5,0.02,26,42.3,0.781,-6.47,-16.74,-0.39
0,1,shorts,10,0.5,0.7,16.0,1.5,0.025,26,42.3,0.872,-4.0,-16.71,-0.24
0,1,shorts,10,0.5,0.7,16.0,2.0,0.02,25,44.0,0.607,-11.81,-17.88,-0.66
0,1,shorts,10,0.5,0.7,16.0,2.0,0.025,25,44.0,0.647,-11.61,-19.42,-0.6
0,1,shorts,10,0.5,0.7,24.0,1.5,0.02,26,42.3,0.781,-6.47,-16.74,-0.39
0,1,shorts,10,0.5,0.7,24.0,1.5,0.025,26,42.3,0.872,-4.0,-16.71,-0.24
0,1,shorts,10,0.5,0.7,24.0,2.0,0.02,25,44.0,0.607,-11.81,-17.88,-0.66
0,1,shorts,10,0.5,0.7,24.0,2.0,0.025,25,44.0,0.647,-11.61,-19.42,-0.6
0,1,shorts,10,0.5,1.2,8.0,1.5,0.02,20,45.0,1.032,0.7,-12.83,0.05
0,1,shorts,10,0.5,1.2,8.0,1.5,0.025,20,45.0,1.162,3.73,-12.61,0.3
0,1,shorts,10,0.5,1.2,8.0,2.0,0.02,20,45.0,0.744,-6.11,-15.21,-0.4
0,1,shorts,10,0.5,1.2,8.0,2.0,0.025,20,45.0,0.794,-5.37,-16.54,-0.32
0,1,shorts,10,0.5,1.2,12.0,1.5,0.02,20,45.0,1.005,0.1,-12.83,0.01
0,1,shorts,10,0.5,1.2,12.0,1.5,0.025,20,45.0,1.129,2.97,-12.61,0.24
0,1,shorts,10,0.5,1.2,12.0,2.0,0.02,20,45.0,0.726,-6.53,-15.21,-0.43
0,1,shorts,10,0.5,1.2,12.0,2.0,0.025,20,45.0,0.774,-5.9,-16.54,-0.36
0,1,shorts,10,0.5,1.2,16.0,1.5,0.02,20,45.0,1.005,0.1,-12.83,0.01
0,1,shorts,10,0.5,1.2,16.0,1.5,0.025,20,45.0,1.129,2.97,-12.61,0.24
0,1,shorts,10,0.5,1.2,16.0,2.0,0.02,20,45.0,0.726,-6.53,-15.21,-0.43
0,1,shorts,10,0.5,1.2,16.0,2.0,0.025,20,45.0,0.774,-5.9,-16.54,-0.36
0,1,shorts,10,0.5,1.2,24.0,1.5,0.02,20,45.0,1.005,0.1,-12.83,0.01
0,1,shorts,10,0.5,1.2,24.0,1.5,0.025,20,45.0,1.129,2.97,-12.61,0.24
0,1,shorts,10,0.5,1.2,24.0,2.0,0.02,20,45.0,0.726,-6.53,-15.21,-0.43
0,1,shorts,10,0.5,1.2,24.0,2.0,0.025,20,45.0,0.774,-5.9,-16.54,-0.36
0,1,shorts,14,0.15,0.3,8.0,1.5,0.02,17,41.2,0.559,-9.19,-14.37,-0.64
0,1,shorts,14,0.15,0.3,8.0,1.5,0.025,17,41.2,0.579,-9.56,-15.26,-0.63
0,1,shorts,14,0.15,0.3,8.0,2.0,0.02,15,46.7,0.546,-8.12,-12.29,-0.66
0,1,shorts,14,0.15,0.3,8.0,2.0,0.025,15,46.7,0.535,-9.45,-13.87,-0.68
0,1,shorts,14,0.15,0.3,12.0,1.5,0.02,17,41.2,0.559,-9.19,-14.37,-0.64
0,1,shorts,14,0.15,0.3,12.0,1.5,0.025,17,41.2,0.579,-9.56,-15.26,-0.63
0,1,shorts,14,0.15,0.3,12.0,2.0,0.02,15,46.7,0.546,-8.12,-12.29,-0.66
0,1,shorts,14,0.15,0.3,12.0,2.0,0.025,15,46.7,0.535,-9.45,-13.87,-0.68
0,1,shorts,14,0.15,0.3,16.0,1.5,0.02,17,41.2,0.559,-9.19,-14.37,-0.64
0,1,shorts,14,0.15,0.3,16.0,1.5,0.025,17,41.2,0.579,-9.56,-15.26,-0.63
0,1,shorts,14,0.15,0.3,16.0,2.0,0.02,15,46.7,0.546,-8.12,-12.29,-0.66
0,1,shorts,14,0.15,0.3,16.0,2.0,0.025,15,46.7,0.535,-9.45,-13.87,-0.68
0,1,shorts,14,0.15,0.3,24.0,1.5,0.02,17,41.2,0.559,-9.19,-14.37,-0.64
0,1,shorts,14,0.15,0.3,24.0,1.5,0.025,17,41.2,0.579,-9.56,-15.26,-0.63
0,1,shorts,14,0.15,0.3,24.0,2.0,0.02,15,46.7,0.546,-8.12,-12.29,-0.66
0,1,shorts,14,0.15,0.3,24.0,2.0,0.025,15,46.7,0.535,-9.45,-13.87,-0.68
0,1,shorts,14,0.15,0.7,8.0,1.5,0.02,13,53.8,0.904,-1.23,-8.33,-0.15
0,1,shorts,14,0.15,0.7,8.0,1.5,0.025,13,53.8,0.954,-0.63,-8.72,-0.07
0,1,shorts,14,0.15,0.7,8.0,2.0,0.02,12,58.3,0.872,-1.47,-7.52,-0.2
0,1,shorts,14,0.15,0.7,8.0,2.0,0.025,12,58.3,0.869,-1.68,-8.44,-0.2
0,1,shorts,14,0.15,0.7,12.0,1.5,0.02,13,53.8,0.904,-1.23,-8.33,-0.15
0,1,shorts,14,0.15,0.7,12.0,1.5,0.025,13,53.8,0.954,-0.63,-8.72,-0.07
0,1,shorts,14,0.15,0.7,12.0,2.0,0.02,12,58.3,0.872,-1.47,-7.52,-0.2
0,1,shorts,14,0.15,0.7,12.0,2.0,0.025,12,58.3,0.869,-1.68,-8.44,-0.2
0,1,shorts,14,0.15,0.7,16.0,1.5,0.02,13,53.8,0.904,-1.23,-8.33,-0.15
0,1,shorts,14,0.15,0.7,16.0,1.5,0.025,13,53.8,0.954,-0.63,-8.72,-0.07
0,1,shorts,14,0.15,0.7,16.0,2.0,0.02,12,58.3,0.872,-1.47,-7.52,-0.2
0,1,shorts,14,0.15,0.7,16.0,2.0,0.025,12,58.3,0.869,-1.68,-8.44,-0.2
0,1,shorts,14,0.15,0.7,24.0,1.5,0.02,13,53.8,0.904,-1.23,-8.33,-0.15
0,1,shorts,14,0.15,0.7,24.0,1.5,0.025,13,53.8,0.954,-0.63,-8.72,-0.07
0,1,shorts,14,0.15,0.7,24.0,2.0,0.02,12,58.3,0.872,-1.47,-7.52,-0.2
0,1,shorts,14,0.15,0.7,24.0,2.0,0.025,12,58.3,0.869,-1.68,-8.44,-0.2
0,1,shorts,14,0.15,1.2,8.0,1.5,0.02,8,62.5,1.365,2.23,-5.93,0.38
0,1,shorts,14,0.15,1.2,8.0,1.5,0.025,8,62.5,1.419,2.68,-6.19,0.43
0,1,shorts,14,0.15,1.2,8.0,2.0,0.02,8,62.5,1.139,0.93,-6.47,0.14
0,1,shorts,14,0.15,1.2,8.0,2.0,0.025,8,62.5,1.105,0.77,-7.11,0.11
0,1,shorts,14,0.15,1.2,12.0,1.5,0.02,8,62.5,1.365,2.23,-5.93,0.38
0,1,shorts,14,0.15,1.2,12.0,1.5,0.025,8,62.5,1.419,2.68,-6.19,0.43
0,1,shorts,14,0.15,1.2,12.0,2.0,0.02,8,62.5,1.139,0.93,-6.47,0.14
0,1,shorts,14,0.15,1.2,12.0,2.0,0.025,8,62.5,1.105,0.77,-7.11,0.11
0,1,shorts,14,0.15,1.2,16.0,1.5,0.02,8,62.5,1.365,2.23,-5.93,0.38
0,1,shorts,14,0.15,1.2,16.0,1.5,0.025,8,62.5,1.419,2.68,-6.19,0.43
0,1,shorts,14,0.15,1.2,16.0,2.0,0.02,8,62.5,1.139,0.93,-6.47,0.14
0,1,shorts,14,0.15,1.2,16.0,2.0,0.025,8,62.5,1.105,0.77,-7.11,0.11
0,1,shorts,14,0.15,1.2,24.0,1.5,0.02,8,62.5,1.365,2.23,-5.93,0.38
0,1,shorts,14,0.15,1.2,24.0,1.5,0.025,8,62.5,1.419,2.68,-6.19,0.43
0,1,shorts,14,0.15,1.2,24.0,2.0,0.02,8,62.5,1.139,0.93,-6.47,0.14
0,1,shorts,14,0.15,1.2,24.0,2.0,0.025,8,62.5,1.105,0.77,-7.11,0.11
0,1,shorts,14,0.3,0.3,8.0,1.5,0.02,26,38.5,0.415,-18.55,-19.77,-0.94
0,1,shorts,14,0.3,0.3,8.0,1.5,0.025,26,38.5,0.425,-19.78,-21.2,-0.93
0,1,shorts,14,0.3,0.3,8.0,2.0,0.02,24,41.7,0.391,-17.99,-18.3,-0.98
0,1,shorts,14,0.3,0.3,8.0,2.0,0.025,24,41.7,0.38,-20.53,-20.9,-0.98
0,1,shorts,14,0.3,0.3,12.0,1.5,0.02,26,38.5,0.415,-18.55,-19.77,-0.94
0,1,shorts,14,0.3,0.3,12.0,1.5,0.025,26,38.5,0.425,-19.78,-21.2,-0.93
0,1,shorts,14,0.3,0.3,12.0,2.0,0.02,24,41.7,0.391,-17.99,-18.3,-0.98
0,1,shorts,14,0.3,0.3,12.0,2.0,0.025,24,41.7,0.38,-20.53,-20.9,-0.98
0,1,shorts,14,0.3,0.3,16.0,1.5,0.02,26,38.5,0.415,-18.55,-19.77,-0.94
0,1,shorts,14,0.3,0.3,16.0,1.5,0.025,26,38.5,0.425,-19.78,-21.2,-0.93
0,1,shorts,14,0.3,0.3,16.0,2.0,0.02,24,41.7,0.391,-17.99,-18.3,-0.98
0,1,shorts,14,0.3,0.3,16.0,2.0,0.025,24,41.7,0.38,-20.53,-20.9,-0.98
0,1,shorts,14,0.3,0.3,24.0,1.5,0.02,26,38.5,0.415,-18.55,-19.77,-0.94
0,1,shorts,14,0.3,0.3,24.0,1.5,0.025,26,38.5,0.425,-19.78,-21.2,-0.93
0,1,shorts,14,0.3,0.3,24.0,2.0,0.02,24,41.7,0.391,-17.99,-18.3,-0.98
0,1,shorts,14,0.3,0.3,24.0,2.0,0.025,24,41.7,0.38,-20.53,-20.9,-0.98
0,1,shorts,14,0.3,0.7,8.0,1.5,0.02,20,45.0,0.549,-9.97,-14.48,-0.69
0,1,shorts,14,0.3,0.7,8.0,1.5,0.025,20,45.0,0.596,-9.3,-14.74,-0.63
0,1,shorts,14,0.3,0.7,8.0,2.0,0.02,19,47.4,0.479,-11.34,-14.68,-0.77
0,1,shorts,14,0.3,0.7,8.0,2.0,0.025,19,47.4,0.48,-12.48,-15.9,-0.78
0,1,shorts,14,0.3,0.7,12.0,1.5,0.02,20,45.0,0.549,-9.97,-14.48,-0.69
0,1,shorts,14,0.3,0.7,12.0,1.5,0.025,20,45.0,0.596,-9.3,-14.74,-0.63
0,1,shorts,14,0.3,0.7,12.0,2.0,0.02,19,47.4,0.479,-11.34,-14.68,-0.77
0,1,shorts,14,0.3,0.7,12.0,2.0,0.025,19,47.4,0.48,-12.48,-15.9,-0.78
0,1,shorts,14,0.3,0.7,16.0,1.5,0.02,20,45.0,0.549,-9.97,-14.48,-0.69
0,1,shorts,14,0.3,0.7,16.0,1.5,0.025,20,45.0,0.596,-9.3,-14.74,-0.63
0,1,shorts,14,0.3,0.7,16.0,2.0,0.02,19,47.4,0.479,-11.34,-14.68,-0.77
0,1,shorts,14,0.3,0.7,16.0,2.0,0.025,19,47.4,0.48,-12.48,-15.9,-0.78
0,1,shorts,14,0.3,0.7,24.0,1.5,0.02,20,45.0,0.549,-9.97,-14.48,-0.69
0,1,shorts,14,0.3,0.7,24.0,1.5,0.025,20,45.0,0.596,-9.3,-14.74,-0.63
0,1,shorts,14,0.3,0.7,24.0,2.0,0.02,19,47.4,0.479,-11.34,-14.68,-0.77
0,1,shorts,14,0.3,0.7,24.0,2.0,0.025,19,47.4,0.48,-12.48,-15.9,-0.78
0,1,shorts,14,0.3,1.2,8.0,1.5,0.02,14,50.0,0.735,-3.74,-9.36,-0.4
0,1,shorts,14,0.3,1.2,8.0,1.5,0.025,14,50.0,0.804,-2.82,-9.13,-0.31
0,1,shorts,14,0.3,1.2,8.0,2.0,0.02,14,50.0,0.601,-6.03,-10.94,-0.55
0,1,shorts,14,0.3,1.2,8.0,2.0,0.025,14,50.0,0.585,-6.97,-11.75,-0.59
0,1,shorts,14,0.3,1.2,12.0,1.5,0.02,14,50.0,0.735,-3.74,-9.36,-0.4
0,1,shorts,14,0.3,1.2,12.0,1.5,0.025,14,50.0,0.804,-2.82,-9.13,-0.31
0,1,shorts,14,0.3,1.2,12.0,2.0,0.02,14,50.0,0.601,-6.03,-10.94,-0.55
0,1,shorts,14,0.3,1.2,12.0,2.0,0.025,14,50.0,0.585,-6.97,-11.75,-0.59
0,1,shorts,14,0.3,1.2,16.0,1.5,0.02,14,50.0,0.735,-3.74,-9.36,-0.4
0,1,shorts,14,0.3,1.2,16.0,1.5,0.025,14,50.0,0.804,-2.82,-9.13,-0.31
0,1,shorts,14,0.3,1.2,16.0,2.0,0.02,14,50.0,0.601,-6.03,-10.94,-0.55
0,1,shorts,14,0.3,1.2,16.0,2.0,0.025,14,50.0,0.585,-6.97,-11.75,-0.59
0,1,shorts,14,0.3,1.2,24.0,1.5,0.02,14,50.0,0.735,-3.74,-9.36,-0.4
0,1,shorts,14,0.3,1.2,24.0,1.5,0.025,14,50.0,0.804,-2.82,-9.13,-0.31
0,1,shorts,14,0.3,1.2,24.0,2.0,0.02,14,50.0,0.601,-6.03,-10.94,-0.55
0,1,shorts,14,0.3,1.2,24.0,2.0,0.025,14,50.0,0.585,-6.97,-11.75,-0.59
0,1,shorts,14,0.5,0.3,8.0,1.5,0.02,33,42.4,0.778,-8.43,-22.68,-0.37
0,1,shorts,14,0.5,0.3,8.0,1.5,0.025,33,42.4,0.804,-8.09,-24.88,-0.33
0,1,shorts,14,0.5,0.3,8.0,2.0,0.02,31,45.2,0.668,-11.97,-21.42,-0.56
0,1,shorts,14,0.5,0.3,8.0,2.0,0.025,31,45.2,0.687,-12.6,-24.33,-0.52
0,1,shorts,14,0.5,0.3,12.0,1.5,0.02,33,42.4,0.763,-8.97,-22.68,-0.4
0,1,shorts,14,0.5,0.3,12.0,1.5,0.025,33,42.4,0.787,-8.76,-24.88,-0.35
0,1,shorts,14,0.5,0.3,12.0,2.0,0.02,31,45.2,0.657,-12.37,-21.42,-0.58
0,1,shorts,14,0.5,0.3,12.0,2.0,0.025,31,45.2,0.675,-13.09,-24.33,-0.54
0,1,shorts,14,0.5,0.3,16.0,1.5,0.02,33,42.4,0.763,-8.97,-22.68,-0.4
0,1,shorts,14,0.5,0.3,16.0,1.5,0.025,33,42.4,0.787,-8.76,-24.88,-0.35
0,1,shorts,14,0.5,0.3,16.0,2.0,0.02,31,45.2,0.657,-12.37,-21.42,-0.58
0,1,shorts,14,0.5,0.3,16.0,2.0,0.025,31,45.2,0.675,-13.09,-24.33,-0.54
