be_trig,em_slope,sl,tp,maxb,pf,wr,np,n,dd,calmar,yrs
0.8,5,1.2,3.0,20,1.3323078564868651,25.806451612903224,4.791219105110576,31,-6.0010903548533046,0.7983914291901536,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(218.71280981777457), 2006: np.float64(544.5777764346212), 2009: np.float64(-3.6686166795259934), 2011: np.float64(-3.990357278986522), 2012: np.float64(-112.95865286860179), 2013: np.float64(-138.8521735004342), 2015: np.float64(230.78002840938245), 2016: np.float64(239.65665920486347), 2017: np.float64(143.04675031981162), 2018: np.float64(130.01803005046756), 2019: np.float64(-405.5168494832097), 2020: np.float64(-131.2853182950025), 2021: np.float64(-124.68487093416181), 2024: np.float64(250.63832369743469), 2025: np.float64(-132.81022924655)}"
0.8,5,1.2,3.0,25,1.4121707632973772,25.806451612903224,5.981316917615379,31,-6.001090354853318,0.9967050259088421,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(218.71280981777457), 2006: np.float64(544.5777764346212), 2009: np.float64(-3.6686166795259934), 2011: np.float64(-3.990357278986522), 2012: np.float64(-112.95865286860179), 2013: np.float64(-138.8521735004342), 2015: np.float64(256.83273687410923), 2016: np.float64(240.25072864131843), 2017: np.float64(143.40133968374232), 2018: np.float64(228.20069533131206), 2019: np.float64(-410.12224218333415), 2020: np.float64(-132.77630553087155), 2021: np.float64(-126.10089790110024), 2024: np.float64(253.48478472069078), 2025: np.float64(-134.3185346623506)}"
0.8,5,1.2,3.0,30,1.439114525205721,25.806451612903224,6.385780079834199,31,-6.001090354853335,1.0641033049385349,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(218.71280981777457), 2006: np.float64(544.5777764346212), 2009: np.float64(-3.6686166795259934), 2011: np.float64(-3.990357278986522), 2012: np.float64(-112.95865286860179), 2013: np.float64(-138.8521735004342), 2015: np.float64(256.83273687410923), 2016: np.float64(240.25072864131843), 2017: np.float64(143.40133968374232), 2018: np.float64(270.74537454240567), 2019: np.float64(-411.68741747832206), 2020: np.float64(-133.28302809258963), 2021: np.float64(-126.58214468503441), 2024: np.float64(254.45217463982323), 2025: np.float64(-134.83114293005463)}"
0.8,5,1.2,3.5,0,1.3878858983826443,22.58064516129032,5.795573245404573,31,-7.419599862047005,0.7811166846139899,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(259.3581186706748), 2006: np.float64(589.8275404310054), 2009: np.float64(-3.698517390829499), 2011: np.float64(-4.022880306443354), 2012: np.float64(-113.8793116246682), 2013: np.float64(-139.98387493353053), 2015: np.float64(294.69265020957096), 2016: np.float64(287.3339900542823), 2017: np.float64(180.50096251050348), 2018: np.float64(-42.223309280070666), 2019: np.float64(-407.74564038631047), 2020: np.float64(-132.00688516330766), 2021: np.float64(-125.37016059955178), 2024: np.float64(295.3991684500485), 2025: np.float64(-134.08312696409038)}"
0.8,5,1.2,3.5,20,1.4369684912335854,25.806451612903224,6.312525701512752,31,-6.001090354853303,1.051896460183703,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(259.3581186706748), 2006: np.float64(455.69583875785844), 2009: np.float64(-3.6518251516202267), 2011: np.float64(-3.972093120733624), 2012: np.float64(-112.44163282057484), 2013: np.float64(-138.2166369072761), 2015: np.float64(229.7237312746187), 2016: np.float64(282.0552517867375), 2017: np.float64(177.18490046732904), 2018: np.float64(130.3573928422898), 2019: np.float64(-406.57529753167023), 2020: np.float64(-131.62798886249666), 2021: np.float64(-125.01031353532869), 2024: np.float64(377.65282526050356), 2025: np.float64(-134.73830184221092)}"
0.8,5,1.2,3.5,25,1.5544763920749598,25.806451612903224,8.14307924254142,31,-6.00109035485332,1.3569332839582708,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(259.3581186706748), 2006: np.float64(562.8913306075987), 2009: np.float64(-3.6891406966045164), 2011: np.float64(-4.012681268680072), 2012: np.float64(-113.59059823743264), 2013: np.float64(-139.62897975446919), 2015: np.float64(293.94552843633943), 2016: np.float64(286.6055243799385), 2017: np.float64(180.04334607831578), 2018: np.float64(231.91252368019008), 2019: np.float64(-416.79313931987156), 2020: np.float64(-134.9359959481739), 2021: np.float64(-128.15200859981533), 2024: np.float64(301.9538029986718), 2025: np.float64(-137.05830763571402)}"
0.8,5,1.2,3.5,30,1.3878858983826443,22.58064516129032,5.795573245404573,31,-7.419599862047005,0.7811166846139899,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(259.3581186706748), 2006: np.float64(589.8275404310054), 2009: np.float64(-3.698517390829499), 2011: np.float64(-4.022880306443354), 2012: np.float64(-113.8793116246682), 2013: np.float64(-139.98387493353053), 2015: np.float64(294.69265020957096), 2016: np.float64(287.3339900542823), 2017: np.float64(180.50096251050348), 2018: np.float64(-42.223309280070666), 2019: np.float64(-407.74564038631047), 2020: np.float64(-132.00688516330766), 2021: np.float64(-125.37016059955178), 2024: np.float64(295.3991684500485), 2025: np.float64(-134.08312696409038)}"
0.8,5,1.5,2.5,0,1.4142646669694061,32.25806451612903,4.824858473860495,31,-4.882507846290453,0.9881926718307769,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(142.57440445860982), 2006: np.float64(313.43299656972493), 2009: np.float64(167.65679144405857), 2011: np.float64(-3.1526425458417773), 2012: np.float64(-110.0411829249369), 2013: np.float64(-32.61790535276229), 2015: np.float64(165.02550126735738), 2016: np.float64(155.53145307231327), 2017: np.float64(48.78554790745824), 2018: np.float64(170.9315102575598), 2019: np.float64(-318.4612822592296), 2020: np.float64(-110.13252114859544), 2021: np.float64(-98.65422387627046), 2024: np.float64(164.5546328911408), 2025: np.float64(46.46587801701884)}"
0.8,5,1.5,2.5,20,1.3576668491846635,32.25806451612903,4.150721557467136,31,-5.03720882439145,0.8240122063965829,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(142.57440445860982), 2006: np.float64(313.43299656972493), 2009: np.float64(167.65679144405857), 2011: np.float64(-3.1526425458417773), 2012: np.float64(-110.0411829249369), 2013: np.float64(-32.61790535276229), 2015: np.float64(165.02550126735738), 2016: np.float64(155.53145307231327), 2017: np.float64(48.78554790745824), 2018: np.float64(101.48413456777956), 2019: np.float64(-316.4132326845531), 2020: np.float64(-109.42425023573506), 2021: np.float64(-98.01977079671096), 2024: np.float64(163.49636909369298), 2025: np.float64(46.16705229781488)}"
0.8,5,1.5,2.5,25,1.4142646669694061,32.25806451612903,4.824858473860495,31,-4.882507846290453,0.9881926718307769,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(142.57440445860982), 2006: np.float64(313.43299656972493), 2009: np.float64(167.65679144405857), 2011: np.float64(-3.1526425458417773), 2012: np.float64(-110.0411829249369), 2013: np.float64(-32.61790535276229), 2015: np.float64(165.02550126735738), 2016: np.float64(155.53145307231327), 2017: np.float64(48.78554790745824), 2018: np.float64(170.9315102575598), 2019: np.float64(-318.4612822592296), 2020: np.float64(-110.13252114859544), 2021: np.float64(-98.65422387627046), 2024: np.float64(164.5546328911408), 2025: np.float64(46.46587801701884)}"
0.8,5,1.5,2.5,30,1.4142646669694061,32.25806451612903,4.824858473860495,31,-4.882507846290453,0.9881926718307769,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(142.57440445860982), 2006: np.float64(313.43299656972493), 2009: np.float64(167.65679144405857), 2011: np.float64(-3.1526425458417773), 2012: np.float64(-110.0411829249369), 2013: np.float64(-32.61790535276229), 2015: np.float64(165.02550126735738), 2016: np.float64(155.53145307231327), 2017: np.float64(48.78554790745824), 2018: np.float64(170.9315102575598), 2019: np.float64(-318.4612822592296), 2020: np.float64(-110.13252114859544), 2021: np.float64(-98.65422387627046), 2024: np.float64(164.5546328911408), 2025: np.float64(46.46587801701884)}"
0.8,5,1.5,3.0,0,1.4067789387021457,25.806451612903224,4.800335979276749,31,-4.882507846290459,0.9831701515695174,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(175.11752484101814), 2006: np.float64(432.8772645263752), 2009: np.float64(-2.8930738058139513), 2011: np.float64(-3.147017839747743), 2012: np.float64(-109.84485577931459), 2013: np.float64(-32.55971095604761), 2015: np.float64(204.68379683078763), 2016: np.float64(190.6006911743839), 2017: np.float64(92.01961969877593), 2018: np.float64(212.7815227580907), 2019: np.float64(-322.6344858220516), 2020: np.float64(-111.57572776504612), 2021: np.float64(-99.94701575240425), 2024: np.float64(201.37707432192778), 2025: np.float64(-127.40889811170274)}"
0.8,5,1.5,3.0,20,1.3018376692388332,25.806451612903224,3.5370675434207537,31,-5.037208824391429,0.7021879907565843,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(175.11752484101814), 2006: np.float64(432.8772645263752), 2009: np.float64(-2.8930738058139513), 2011: np.float64(-3.147017839747743), 2012: np.float64(-109.84485577931459), 2013: np.float64(-32.55971095604761), 2015: np.float64(183.92099473948053), 2016: np.float64(190.22180440375425), 2017: np.float64(91.8366979248442), 2018: np.float64(102.23214818984769), 2019: np.float64(-318.74543376464), 2020: np.float64(-110.23078842132955), 2021: np.float64(-98.7422494787257), 2024: np.float64(198.94966510306594), 2025: np.float64(-125.87310494913561)}"
0.8,5,1.5,3.0,25,1.3802885392462487,25.806451612903224,4.4800376786742975,31,-4.882507846290458,0.9175689665461692,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(175.11752484101814), 2006: np.float64(432.8772645263752), 2009: np.float64(-2.8930738058139513), 2011: np.float64(-3.147017839747743), 2012: np.float64(-109.84485577931459), 2013: np.float64(-32.55971095604761), 2015: np.float64(204.68379683078763), 2016: np.float64(190.6006911743839), 2017: np.float64(92.01961969877593), 2018: np.float64(179.34522991987973), 2019: np.float64(-321.64842717482566), 2020: np.float64(-111.23472202629837), 2021: np.float64(-99.64155051704364), 2024: np.float64(200.7616112694204), 2025: np.float64(-127.01950190256386)}"
0.8,5,1.5,3.0,30,1.4067789387021457,25.806451612903224,4.800335979276749,31,-4.882507846290459,0.9831701515695174,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(175.11752484101814), 2006: np.float64(432.8772645263752), 2009: np.float64(-2.8930738058139513), 2011: np.float64(-3.147017839747743), 2012: np.float64(-109.84485577931459), 2013: np.float64(-32.55971095604761), 2015: np.float64(204.68379683078763), 2016: np.float64(190.6006911743839), 2017: np.float64(92.01961969877593), 2018: np.float64(212.7815227580907), 2019: np.float64(-322.6344858220516), 2020: np.float64(-111.57572776504612), 2021: np.float64(-99.94701575240425), 2024: np.float64(201.37707432192778), 2025: np.float64(-127.40889811170274)}"
0.8,5,1.5,3.5,0,1.3582108214185147,22.58064516129032,4.33986714892348,31,-6.221018111165982,0.697613649626568,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(207.66064522342646), 2006: np.float64(468.36177735288373), 2009: np.float64(-2.912018544353817), 2011: np.float64(-3.1676254820534813), 2012: np.float64(-110.56415373448823), 2013: np.float64(-32.772921973947085), 2015: np.float64(234.48317360628147), 2016: np.float64(227.44095594907785), 2017: np.float64(120.61907246938496), 2018: np.float64(-33.06257339368237), 2019: np.float64(-320.1705572311264), 2020: np.float64(-110.72363464489152), 2021: np.float64(-99.18372998937573), 2024: np.float64(234.24050808038885), 2025: np.float64(-126.8490924036208)}"
0.8,5,1.5,3.5,20,1.404185606235125,25.806451612903224,4.745740001322864,31,-5.037208824391428,0.9421368394224201,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(207.66064522342646), 2006: np.float64(362.1737544347471), 2009: np.float64(-2.8824466742863795), 2011: np.float64(-3.1354578952916405), 2012: np.float64(-109.44136253705852), 2013: np.float64(-32.4401093302148), 2015: np.float64(183.2453975259388), 2016: np.float64(224.07716740236089), 2017: np.float64(118.83514990014031), 2018: np.float64(102.44760215028693), 2019: np.float64(-319.41718885628677), 2020: np.float64(-110.46309949322068), 2021: np.float64(-98.95034848759482), 2024: np.float64(299.61993131179514), 2025: np.float64(-127.34252415089969)}"
0.8,5,1.5,3.5,25,1.5203980366174363,25.806451612903224,6.190323620930624,31,-4.882507846290463,1.26785738309336,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(207.66064522342646), 2006: np.float64(447.0371924085605), 2009: np.float64(-2.9060799475338936), 2011: np.float64(-3.161165615700327), 2012: np.float64(-110.33867579821676), 2013: np.float64(-32.7060868328758), 2015: np.float64(234.0049826168032), 2016: np.float64(226.97712643798553), 2017: np.float64(120.37308913195825), 2018: np.float64(181.68725138330467), 2019: np.float64(-325.8487480891697), 2020: np.float64(-112.68730655603513), 2021: np.float64(-100.94274291599459), 2024: np.float64(238.3947386350908), 2025: np.float64(-129.09874759698508)}"
0.8,5,1.5,3.5,30,1.3582108214185147,22.58064516129032,4.33986714892348,31,-6.221018111165982,0.697613649626568,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(207.66064522342646), 2006: np.float64(468.36177735288373), 2009: np.float64(-2.912018544353817), 2011: np.float64(-3.1676254820534813), 2012: np.float64(-110.56415373448823), 2013: np.float64(-32.772921973947085), 2015: np.float64(234.48317360628147), 2016: np.float64(227.44095594907785), 2017: np.float64(120.61907246938496), 2018: np.float64(-33.06257339368237), 2019: np.float64(-320.1705572311264), 2020: np.float64(-110.72363464489152), 2021: np.float64(-99.18372998937573), 2024: np.float64(234.24050808038885), 2025: np.float64(-126.8490924036208)}"
0.8,5,2.0,2.5,0,1.1981939831753214,32.25806451612903,2.0142744524833405,31,-3.9809780903121004,0.5059747646904095,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(107.02116778382417), 2006: np.float64(233.91282342617316), 2009: np.float64(124.39209081835844), 2011: np.float64(-2.3296636975607994), 2012: np.float64(-106.92814987957868), 2013: np.float64(-24.112871378234452), 2015: np.float64(122.07075881448662), 2016: np.float64(114.63249447444831), 2017: np.float64(9.97498105560976), 2018: np.float64(125.02096908585948), 2019: np.float64(-238.79453754136736), 2020: np.float64(-106.40029023928032), 2021: np.float64(-72.38475957641575), 2024: np.float64(121.01681637838428), 2025: np.float64(8.618562229163416)}"
0.8,5,2.0,2.5,20,1.1499677143722487,32.25806451612903,1.520273209218268,31,-4.33782212663951,0.35046923659730983,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(107.02116778382417), 2006: np.float64(233.91282342617316), 2009: np.float64(124.39209081835844), 2011: np.float64(-2.3296636975607994), 2012: np.float64(-106.92814987957868), 2013: np.float64(-24.112871378234452), 2015: np.float64(122.07075881448662), 2016: np.float64(114.63249447444831), 2017: np.float64(9.97498105560976), 2018: np.float64(74.22648305971094), 2019: np.float64(-237.6381817366188), 2020: np.float64(-105.88504983842394), 2021: np.float64(-72.03423842223309), 2024: np.float64(120.43079586245392), 2025: np.float64(8.57682708494741)}"
0.8,5,2.0,2.5,25,1.1981939831753214,32.25806451612903,2.0142744524833405,31,-3.9809780903121004,0.5059747646904095,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(107.02116778382417), 2006: np.float64(233.91282342617316), 2009: np.float64(124.39209081835844), 2011: np.float64(-2.3296636975607994), 2012: np.float64(-106.92814987957868), 2013: np.float64(-24.112871378234452), 2015: np.float64(122.07075881448662), 2016: np.float64(114.63249447444831), 2017: np.float64(9.97498105560976), 2018: np.float64(125.02096908585948), 2019: np.float64(-238.79453754136736), 2020: np.float64(-106.40029023928032), 2021: np.float64(-72.38475957641575), 2024: np.float64(121.01681637838428), 2025: np.float64(8.618562229163416)}"
0.8,5,2.0,2.5,30,1.1981939831753214,32.25806451612903,2.0142744524833405,31,-3.9809780903121004,0.5059747646904095,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(107.02116778382417), 2006: np.float64(233.91282342617316), 2009: np.float64(124.39209081835844), 2011: np.float64(-2.3296636975607994), 2012: np.float64(-106.92814987957868), 2013: np.float64(-24.112871378234452), 2015: np.float64(122.07075881448662), 2016: np.float64(114.63249447444831), 2017: np.float64(9.97498105560976), 2018: np.float64(125.02096908585948), 2019: np.float64(-238.79453754136736), 2020: np.float64(-106.40029023928032), 2021: np.float64(-72.38475957641575), 2024: np.float64(121.01681637838428), 2025: np.float64(8.618562229163416)}"
0.8,5,2.0,3.0,0,1.1950783694350267,25.806451612903224,2.0027722404263417,31,-3.9809780903121066,0.5030854717086186,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(131.44867655219429), 2006: np.float64(322.57311636645164), 2009: np.float64(-2.138717378635501), 2011: np.float64(-2.326608624648908), 2012: np.float64(-106.78792650976018), 2013: np.float64(-24.081250256158896), 2015: np.float64(151.47803991374587), 2016: np.float64(140.41285871612567), 2017: np.float64(41.52966344858385), 2018: np.float64(155.27768350061262), 2019: np.float64(-241.15601175764004), 2020: np.float64(-107.45249831987957), 2021: np.float64(-73.1005830837319), 2024: np.float64(147.62679608033386), 2025: np.float64(-118.74306809942244)}"
0.8,5,2.0,3.0,20,1.1053026010609313,25.806451612903224,1.0757213029667505,31,-4.337822126639508,0.24798649450389226,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(131.44867655219429), 2006: np.float64(322.57311636645164), 2009: np.float64(-2.138717378635501), 2011: np.float64(-2.326608624648908), 2012: np.float64(-106.78792650976018), 2013: np.float64(-24.081250256158896), 2015: np.float64(136.11234603565015), 2016: np.float64(140.2024876409816), 2017: np.float64(41.467442366911314), 2018: np.float64(74.6406873030219), 2019: np.float64(-238.9642683190698), 2020: np.float64(-106.4759176141609), 2021: np.float64(-72.43620933595884), 2024: np.float64(146.2850917649076), 2025: np.float64(-117.66387318951422)}"
0.8,5,2.0,3.0,25,1.1724019602946871,25.806451612903224,1.767818670578359,31,-3.9809780903121137,0.4440664154571521,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(131.44867655219429), 2006: np.float64(322.57311636645164), 2009: np.float64(-2.138717378635501), 2011: np.float64(-2.326608624648908), 2012: np.float64(-106.78792650976018), 2013: np.float64(-24.081250256158896), 2015: np.float64(151.47803991374587), 2016: np.float64(140.41285871612567), 2017: np.float64(41.52966344858385), 2018: np.float64(130.87749108978872), 2019: np.float64(-240.60053209166378), 2020: np.float64(-107.20499183044971), 2021: np.float64(-72.93220292526905), 2024: np.float64(147.28675196209613), 2025: np.float64(-118.46955486902804)}"
0.8,5,2.0,3.0,30,1.1950783694350267,25.806451612903224,2.0027722404263417,31,-3.9809780903121066,0.5030854717086186,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(131.44867655219429), 2006: np.float64(322.57311636645164), 2009: np.float64(-2.138717378635501), 2011: np.float64(-2.326608624648908), 2012: np.float64(-106.78792650976018), 2013: np.float64(-24.081250256158896), 2015: np.float64(151.47803991374587), 2016: np.float64(140.41285871612567), 2017: np.float64(41.52966344858385), 2018: np.float64(155.27768350061262), 2019: np.float64(-241.15601175764004), 2020: np.float64(-107.45249831987957), 2021: np.float64(-73.1005830837319), 2024: np.float64(147.62679608033386), 2025: np.float64(-118.74306809942244)}"
0.8,5,2.0,3.5,0,1.1590581725481766,22.58064516129032,1.6700995977467998,31,-5.2343379774095435,0.31906606049411557,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(155.87618532056445), 2006: np.float64(348.65208026328963), 2009: np.float64(-2.1492663850547897), 2011: np.float64(-2.3380843855707423), 2012: np.float64(-107.31464711974218), 2013: np.float64(-24.200028579126837), 2015: np.float64(173.25274351853903), 2016: np.float64(167.17176139519273), 2017: np.float64(61.98557642890408), 2018: np.float64(-24.03847073670711), 2019: np.float64(-239.77898656645274), 2020: np.float64(-106.83893369852073), 2021: np.float64(-72.68317136895392), 2024: np.float64(172.05194671817836), 2025: np.float64(-118.35579852432305)}"
0.8,5,2.0,3.5,20,1.1920933441086197,25.806451612903224,1.9652515472041578,31,-4.337822126639489,0.4530502841818086,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(155.87618532056445), 2006: np.float64(269.84552167232346), 2009: np.float64(-2.132806496874342), 2011: np.float64(-2.320178458315492), 2012: np.float64(-106.49279129768215), 2013: np.float64(-24.014695682680905), 2015: np.float64(135.7361654370878), 2016: np.float64(165.30569191667658), 2017: np.float64(61.29365698439479), 2018: np.float64(74.75976638185973), 2019: np.float64(-239.34550335286664), 2020: np.float64(-106.64578547907529), 2021: np.float64(-72.55177146961408), 2024: np.float64(220.19403540699534), 2025: np.float64(-118.69938965684135)}"
0.8,5,2.0,3.5,25,1.292554131971292,25.806451612903224,3.0211824095135125,31,-3.9809780903121017,0.7589045558592001,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(155.87618532056445), 2006: np.float64(332.8262167933726), 2009: np.float64(-2.1459609248528557), 2011: np.float64(-2.3344885330793956), 2012: np.float64(-107.14960275967331), 2013: np.float64(-24.162810190605896), 2015: np.float64(172.98628978690363), 2016: np.float64(166.91465989859768), 2017: np.float64(61.890245828004936), 2018: np.float64(132.16387970531468), 2019: np.float64(-242.96538324211772), 2020: np.float64(-108.25870458021228), 2021: np.float64(-73.64905006809771), 2024: np.float64(174.33832618334702), 2025: np.float64(-119.92861576057847)}"
0.8,5,2.0,3.5,30,1.1590581725481766,22.58064516129032,1.6700995977467998,31,-5.2343379774095435,0.31906606049411557,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(155.87618532056445), 2006: np.float64(348.65208026328963), 2009: np.float64(-2.1492663850547897), 2011: np.float64(-2.3380843855707423), 2012: np.float64(-107.31464711974218), 2013: np.float64(-24.200028579126837), 2015: np.float64(173.25274351853903), 2016: np.float64(167.17176139519273), 2017: np.float64(61.98557642890408), 2018: np.float64(-24.03847073670711), 2019: np.float64(-239.77898656645274), 2020: np.float64(-106.83893369852073), 2021: np.float64(-72.68317136895392), 2024: np.float64(172.05194671817836), 2025: np.float64(-118.35579852432305)}"
0.8,8,1.2,2.5,0,1.4485025403260914,32.25806451612903,6.426507818283328,31,-6.001090354853324,1.0708900280239826,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(178.06750096487434), 2006: np.float64(393.72981757248596), 2009: np.float64(211.83653450103193), 2011: np.float64(-3.999452225468251), 2012: np.float64(-113.21611174525383), 2013: np.float64(-139.1686496950618), 2015: np.float64(207.17205774919628), 2016: np.float64(195.95780325203486), 2017: np.float64(88.4045787695044), 2018: np.float64(216.86810551010748), 2019: np.float64(-405.08751955455904), 2020: np.float64(-131.1463235370576), 2021: np.float64(-124.55286422023556), 2024: np.float64(207.27249267743608), 2025: np.float64(85.05421094612308)}"
0.8,8,1.2,2.5,20,1.4008827345535275,32.25806451612903,5.723249847630785,31,-6.001090354853331,0.953701662399093,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(178.06750096487434), 2006: np.float64(393.72981757248596), 2009: np.float64(211.83653450103193), 2011: np.float64(-3.999452225468251), 2012: np.float64(-113.21611174525383), 2013: np.float64(-139.1686496950618), 2015: np.float64(207.17205774919628), 2016: np.float64(195.95780325203486), 2017: np.float64(88.4045787695044), 2018: np.float64(144.10755379798553), 2019: np.float64(-402.4107331713674), 2020: np.float64(-130.27971897359032), 2021: np.float64(-123.72982871596021), 2024: np.float64(205.90285239175353), 2025: np.float64(84.49217942773903)}"
0.8,8,1.2,2.5,25,1.4485025403260914,32.25806451612903,6.426507818283328,31,-6.001090354853324,1.0708900280239826,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(178.06750096487434), 2006: np.float64(393.72981757248596), 2009: np.float64(211.83653450103193), 2011: np.float64(-3.999452225468251), 2012: np.float64(-113.21611174525383), 2013: np.float64(-139.1686496950618), 2015: np.float64(207.17205774919628), 2016: np.float64(195.95780325203486), 2017: np.float64(88.4045787695044), 2018: np.float64(216.86810551010748), 2019: np.float64(-405.08751955455904), 2020: np.float64(-131.1463235370576), 2021: np.float64(-124.55286422023556), 2024: np.float64(207.27249267743608), 2025: np.float64(85.05421094612308)}"
0.8,8,1.2,2.5,30,1.4485025403260914,32.25806451612903,6.426507818283328,31,-6.001090354853324,1.0708900280239826,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(178.06750096487434), 2006: np.float64(393.72981757248596), 2009: np.float64(211.83653450103193), 2011: np.float64(-3.999452225468251), 2012: np.float64(-113.21611174525383), 2013: np.float64(-139.1686496950618), 2015: np.float64(207.17205774919628), 2016: np.float64(195.95780325203486), 2017: np.float64(88.4045787695044), 2018: np.float64(216.86810551010748), 2019: np.float64(-405.08751955455904), 2020: np.float64(-131.1463235370576), 2021: np.float64(-124.55286422023556), 2024: np.float64(207.27249267743608), 2025: np.float64(85.05421094612308)}"
0.8,8,1.2,3.0,0,1.4353951272649383,25.806451612903224,6.329845127075111,31,-6.0010903548533125,1.054782506641634,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(218.71280981777457), 2006: np.float64(544.5777764346212), 2009: np.float64(-3.6686166795259934), 2011: np.float64(-3.990357278986522), 2012: np.float64(-112.95865286860179), 2013: np.float64(-138.8521735004342), 2015: np.float64(256.83273687410923), 2016: np.float64(240.25072864131843), 2017: np.float64(143.40133968374232), 2018: np.float64(264.86168761089806), 2019: np.float64(-411.4709626454405), 2020: np.float64(-133.21295124703423), 2021: np.float64(-126.51559099451498), 2024: np.float64(254.3183901212791), 2025: np.float64(-134.7602521248682)}"
