entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-03-27 11:30:00-04:00,2025-03-27 13:30:00-04:00,short,7.535,7.554443489790645,SL,-0.258,-189.02,9810.98
2025-04-03 12:30:00-04:00,2025-04-04 09:30:00-04:00,short,7.285,6.824832902274795,SL,6.317,3039.75,12850.73
2025-05-12 15:30:00-04:00,2025-05-13 09:30:00-04:00,long,7.23,7.307915228093397,SL,1.078,615.34,13466.07
2025-05-14 14:00:00-04:00,2025-05-14 15:30:00-04:00,long,7.37,7.348257390749493,SL,-0.295,-279.43,13186.64
2025-05-16 13:00:00-04:00,2025-05-19 09:30:00-04:00,long,7.29,7.265597242287265,SL,-0.335,-299.83,12886.81
2025-06-02 15:00:00-04:00,2025-06-03 14:00:00-04:00,long,7.79,7.852862172194585,SL,0.807,442.64,13329.45
2025-06-05 13:30:00-04:00,2025-06-05 14:00:00-04:00,long,7.925,7.907870135183593,SL,-0.216,-224.03,13105.41
2025-06-06 09:30:00-04:00,2025-06-06 13:00:00-04:00,long,7.96,7.931974904620697,SL,-0.352,-309.34,12796.08
2025-06-06 13:30:00-04:00,2025-06-09 11:30:00-04:00,long,7.94,8.0175912476035,SL,0.977,548.45,13344.53
2025-06-09 13:30:00-04:00,2025-06-11 10:30:00-04:00,long,8.005,8.077764333645096,SL,0.909,526.43,13870.96
2025-06-24 14:30:00-04:00,2025-06-25 09:30:00-04:00,long,7.94,7.988356808393983,SL,0.609,339.16,14210.13
2025-06-25 15:00:00-04:00,2025-06-26 09:30:00-04:00,long,7.955,7.941673529017076,SL,-0.168,-204.29,14005.84
2025-06-26 15:30:00-04:00,2025-06-27 13:30:00-04:00,long,7.95,7.988914958536286,SL,0.489,258.76,14264.59
2025-06-27 15:30:00-04:00,2025-06-30 10:30:00-04:00,long,7.98,8.073922620217148,SL,1.177,753.87,15018.46
2025-07-09 11:00:00-04:00,2025-07-10 09:30:00-04:00,long,8.205,8.195043803878558,SL,-0.121,-181.23,14837.23
2025-07-11 12:30:00-04:00,2025-07-11 14:30:00-04:00,long,8.265,8.249887473009395,SL,-0.183,-224.67,14612.56
2025-07-11 15:30:00-04:00,2025-07-15 09:30:00-04:00,long,8.255,8.239975481053415,SL,-0.182,-220.65,14391.9
2025-07-31 10:00:00-04:00,2025-07-31 13:30:00-04:00,long,8.13,8.117922143182977,SL,-0.149,-193.25,14198.65
2025-08-08 10:00:00-04:00,2025-08-11 10:30:00-04:00,long,8.14,8.178742024881796,SL,0.476,252.7,14451.35
2025-08-11 10:30:00-04:00,2025-08-11 11:30:00-04:00,long,8.18,8.21871274785585,SL,0.473,255.25,14706.6
2025-08-14 14:30:00-04:00,2025-08-15 09:30:00-04:00,long,8.19,8.179835042395888,SL,-0.124,-179.5,14527.1
2025-09-03 15:30:00-04:00,2025-09-04 11:00:00-04:00,long,8.13,8.168840525188694,SL,0.478,259.85,14786.95
2025-09-04 11:00:00-04:00,2025-09-05 15:00:00-04:00,long,8.17,8.218816775299727,SL,0.598,353.05,15139.99
2025-09-05 15:00:00-04:00,2025-09-08 10:00:00-04:00,long,8.22,8.208598710108857,SL,-0.139,-195.84,14944.16
2025-09-08 10:30:00-04:00,2025-09-08 13:00:00-04:00,long,8.225,8.2135518471319,SL,-0.139,-193.67,14750.49
2025-09-09 15:30:00-04:00,2025-09-10 13:30:00-04:00,long,8.205,8.196753922480752,SL,-0.101,-162.62,14587.87
2025-09-19 11:30:00-04:00,2025-09-22 09:30:00-04:00,long,8.2,8.191789064443219,SL,-0.1,-160.56,14427.3
2025-09-26 15:30:00-04:00,2025-09-30 10:00:00-04:00,long,8.21,8.269079017446728,SL,0.72,432.53,14859.83
2025-10-07 15:00:00-04:00,2025-10-08 10:30:00-04:00,long,8.385,8.438995099131732,SL,0.644,389.29,15249.12
2025-10-09 15:30:00-04:00,2025-10-10 09:30:00-04:00,long,8.475,8.513671783695937,SL,0.456,256.42,15505.54
2025-10-20 15:30:00-04:00,2025-10-21 10:00:00-04:00,short,8.195,8.151458296756461,SL,0.531,318.89,15824.42
2025-10-21 13:00:00-04:00,2025-10-21 14:00:00-04:00,short,8.145,8.161159587970134,SL,-0.198,-251.92,15572.5
2025-10-21 15:30:00-04:00,2025-10-22 10:30:00-04:00,short,8.165,8.081462808817792,SL,1.023,703.19,16275.69
2025-10-31 10:30:00-04:00,2025-11-04 09:30:00-05:00,long,8.33,8.311507341930215,SL,-0.222,-278.31,15997.37
2025-11-06 15:30:00-05:00,2025-11-07 09:30:00-05:00,short,8.215,8.151625025213514,SL,0.771,521.08,16518.45
2025-11-07 10:00:00-05:00,2025-11-10 09:30:00-05:00,short,8.185,8.206180064341012,SL,-0.259,-312.83,16205.62
2025-11-13 10:00:00-05:00,2025-11-13 10:30:00-05:00,long,8.34,8.329492791300627,SL,-0.126,-199.32,16006.3
2025-11-17 13:30:00-05:00,2025-11-18 14:30:00-05:00,short,8.11,8.133201640839653,SL,-0.286,-325.0,15681.3
2025-11-19 12:00:00-05:00,2025-11-19 15:30:00-05:00,short,8.11,8.133903322112413,SL,-0.295,-325.18,15356.12
2025-11-20 13:30:00-05:00,2025-11-21 09:30:00-05:00,short,8.115,8.01805689612824,SL,1.195,825.1,16181.22
2025-12-01 14:30:00-05:00,2025-12-01 15:30:00-05:00,long,8.275,8.262289235723232,SL,-0.154,-221.36,15959.86
2025-12-05 09:30:00-05:00,2025-12-08 11:30:00-05:00,long,8.33,8.320307969004537,SL,-0.116,-188.61,15771.25
2025-12-10 15:00:00-05:00,2025-12-11 09:30:00-05:00,long,8.345,8.334366353767258,SL,-0.127,-195.11,15576.14
2025-12-11 14:00:00-05:00,2025-12-12 10:30:00-05:00,long,8.35,8.338396905891488,SL,-0.139,-201.68,15374.46
2025-12-12 15:30:00-05:00,2025-12-15 09:30:00-05:00,long,8.355,8.343336172618772,SL,-0.14,-199.56,15174.9
2025-12-16 15:00:00-05:00,2025-12-17 09:30:00-05:00,short,8.155,8.17154192235901,SL,-0.203,-244.96,14929.94
2026-01-02 15:30:00-05:00,2026-01-05 09:30:00-05:00,long,8.405,8.46878221967432,SL,0.759,476.91,15406.85
2026-01-07 10:30:00-05:00,2026-01-07 11:30:00-05:00,long,8.46,8.451112259079611,SL,-0.105,-173.37,15233.48
2026-01-12 12:30:00-05:00,2026-01-13 09:30:00-05:00,long,8.475,8.50403452738811,SL,0.343,169.54,15403.02
2026-01-14 15:30:00-05:00,2026-01-15 09:30:00-05:00,long,8.52,8.5068973933917,SL,-0.154,-210.86,15192.16
2026-01-21 14:30:00-05:00,2026-01-22 09:30:00-05:00,short,8.265,8.28197769762057,SL,-0.205,-247.19,14944.97
2026-01-23 15:30:00-05:00,2026-01-26 09:30:00-05:00,short,8.295,8.303462492446004,SL,-0.102,-165.9,14779.07
2026-01-28 15:30:00-05:00,2026-01-29 09:30:00-05:00,short,8.275,8.286565047978513,SL,-0.14,-191.95,14587.12
2026-01-29 15:00:00-05:00,2026-01-30 09:30:00-05:00,short,8.25,8.265414367316696,SL,-0.187,-223.8,14363.32
2026-02-04 15:30:00-05:00,2026-02-05 10:00:00-05:00,short,8.1,7.992373204212128,SL,1.329,868.07,15231.39
2026-02-10 13:30:00-05:00,2026-02-11 09:30:00-05:00,short,8.075,8.087822151185565,SL,-0.159,-212.32,15019.07
2026-02-11 12:00:00-05:00,2026-02-12 11:00:00-05:00,short,8.06,7.9915404722585945,SL,0.849,547.73,15566.8
2026-03-05 12:30:00-05:00,2026-03-06 12:00:00-05:00,short,7.56,7.4777379184831645,SL,1.088,753.53,16320.33
2026-03-06 15:00:00-05:00,2026-03-09 09:30:00-04:00,short,7.455,7.227553343680918,SL,3.051,2391.68,18712.01
2026-03-12 15:30:00-04:00,2026-03-13 09:30:00-04:00,short,7.455,7.482188513398803,SL,-0.365,-453.49,18258.53
