entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-03-28 11:40:00-04:00,2025-03-28 12:10:00-04:00,short,7.49,7.472668829599099,SL,0.231,55.7,10055.7
2025-04-03 14:30:00-04:00,2025-04-03 15:10:00-04:00,short,7.28,7.18579731430682,SL,1.294,590.27,10645.96
2025-04-21 14:20:00-04:00,2025-04-21 15:50:00-04:00,short,6.66,6.636580080495687,SL,0.352,123.31,10769.27
2025-06-18 13:20:00-04:00,2025-06-20 09:40:00-04:00,short,7.82,7.790269657738749,SL,0.38,140.1,10909.37
2025-07-18 10:10:00-04:00,2025-07-18 11:30:00-04:00,short,7.985,7.998640015735048,SL,-0.171,-158.63,10750.73
2025-10-16 09:40:00-04:00,2025-10-16 12:40:00-04:00,short,8.29,8.221795688249047,SL,0.823,377.74,11128.48
2025-11-05 10:00:00-05:00,2025-11-05 12:00:00-05:00,short,8.235,8.247995385539253,SL,-0.158,-154.58,10973.9
2025-11-07 11:10:00-05:00,2025-11-10 09:30:00-05:00,short,8.17,8.192995632404633,SL,-0.281,-220.28,10753.62
2025-11-14 14:30:00-05:00,2025-11-17 09:30:00-05:00,short,8.15,8.125503493622515,SL,0.301,97.09,10850.71
2025-12-16 15:00:00-05:00,2025-12-17 09:30:00-05:00,short,8.16,8.172576513815,SL,-0.154,-148.72,10701.98
2026-02-04 15:40:00-05:00,2026-02-05 09:30:00-05:00,short,8.115,8.063414145015278,SL,0.636,275.94,10977.93
2026-02-17 15:30:00-05:00,2026-02-18 09:30:00-05:00,short,7.755,7.72861396880272,SL,0.34,120.89,11098.82
2026-02-18 15:50:00-05:00,2026-02-19 09:30:00-05:00,short,7.335,7.111272732176992,SL,3.05,1059.76,12158.58
