entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-03-27 11:30:00-04:00,2025-03-27 14:30:00-04:00,short,7.535,7.5641652346859685,SL,-0.387,-253.53,9746.47
2025-05-12 15:30:00-04:00,2025-05-13 09:30:00-04:00,long,7.23,7.303745684280193,SL,1.02,438.59,10185.06
2025-05-16 13:00:00-04:00,2025-05-19 10:00:00-04:00,long,7.29,7.37267917268618,SL,1.134,516.46,10701.51
2025-06-05 13:30:00-04:00,2025-06-05 14:00:00-04:00,long,7.925,7.899305202775389,SL,-0.324,-237.69,10463.82
2025-06-06 09:30:00-04:00,2025-06-06 13:00:00-04:00,long,7.96,7.917962356931046,SL,-0.528,-339.09,10124.73
2025-06-09 11:00:00-04:00,2025-06-11 10:30:00-04:00,long,8.005,8.073294437102287,SL,0.853,371.15,10495.88
2025-06-24 14:30:00-04:00,2025-06-25 09:30:00-04:00,long,7.94,7.985070425181949,SL,0.568,234.92,10730.8
2025-06-25 15:30:00-04:00,2025-06-26 09:30:00-04:00,long,7.97,7.948759558273784,SL,-0.267,-207.38,10523.42
2025-06-26 15:30:00-04:00,2025-06-27 13:30:00-04:00,long,7.95,7.986744875608859,SL,0.462,180.06,10703.48
2025-06-27 15:30:00-04:00,2025-06-30 09:30:00-04:00,long,7.98,8.006767860651445,SL,0.335,115.3,10818.77
2025-07-09 11:00:00-04:00,2025-07-10 09:30:00-04:00,long,8.205,8.190065705817839,SL,-0.182,-163.37,10655.4
2025-07-11 12:30:00-04:00,2025-07-11 14:30:00-04:00,long,8.265,8.242331209514091,SL,-0.274,-210.06,10445.34
2025-07-11 15:30:00-04:00,2025-07-15 09:30:00-04:00,long,8.255,8.232463221580122,SL,-0.273,-205.26,10240.09
2025-08-11 10:30:00-04:00,2025-08-11 11:30:00-04:00,long,8.18,8.21613824356755,SL,0.442,164.76,10404.85
2025-09-03 15:30:00-04:00,2025-09-04 11:00:00-04:00,long,8.13,8.166521575566081,SL,0.449,171.27,10576.12
2025-09-04 11:00:00-04:00,2025-09-05 10:00:00-04:00,long,8.17,8.201450325899179,SL,0.385,140.11,10716.23
2025-09-05 14:00:00-04:00,2025-09-08 15:00:00-04:00,long,8.2,8.182606631787003,SL,-0.212,-177.95,10538.28
2025-09-09 15:30:00-04:00,2025-09-10 15:00:00-04:00,long,8.205,8.192630883721128,SL,-0.151,-142.66,10395.61
2025-09-19 11:30:00-04:00,2025-09-22 09:30:00-04:00,long,8.2,8.187683596664828,SL,-0.15,-140.44,10255.17
2025-09-26 15:30:00-04:00,2025-09-30 10:00:00-04:00,long,8.21,8.267237052340187,SL,0.697,295.95,10551.11
2025-10-07 15:00:00-04:00,2025-10-08 10:30:00-04:00,long,8.385,8.436985297395198,SL,0.62,263.77,10814.88
2025-10-09 15:30:00-04:00,2025-10-10 09:30:00-04:00,long,8.475,8.511015351087812,SL,0.425,164.91,10979.79
2025-10-20 15:30:00-04:00,2025-10-21 10:00:00-04:00,short,8.195,8.15437489026938,SL,0.496,206.27,11186.06
2025-10-21 13:00:00-04:00,2025-10-21 15:00:00-04:00,short,8.145,8.169239381955201,SL,-0.298,-233.56,10952.49
2025-10-21 15:30:00-04:00,2025-10-22 10:00:00-04:00,short,8.165,8.129388426453373,SL,0.436,173.13,11125.63
2025-10-31 10:30:00-04:00,2025-11-04 09:30:00-05:00,long,8.33,8.302261012895322,SL,-0.333,-252.0,10873.63
2025-11-06 15:30:00-05:00,2025-11-07 09:30:00-05:00,short,8.215,8.154875075640541,SL,0.732,332.67,11206.3
2025-11-07 10:00:00-05:00,2025-11-10 09:30:00-05:00,short,8.185,8.21677009651152,SL,-0.388,-284.72,10921.58
2025-11-13 10:00:00-05:00,2025-11-13 10:30:00-05:00,long,8.34,8.32423918695094,SL,-0.189,-168.73,10752.85
