timestamp,Open,High,Low,Close,Volume
2026-04-29 03:30:00+00:00,76835.890625,77105.7890625,76789.453125,77068.2890625,142114816
2026-04-29 03:45:00+00:00,77060.90625,77073.3515625,77000.0234375,77000.0234375,0
