preset,adx,pb_pct,vol_mult,atr_floor,sl_mult,tp_mult,trail_act,trail_dist,max_bars,risk_pct,trades,wr,pf,net_pct,final_eq,max_dd,calmar
relaxed,15,0.4,0.5,0.0,2.5,8.0,3.5,0.2,20,1.5,23,60.9,2.129,16.85,11684.88,-5.21,3.234
quality,20,0.3,0.7,0.001,2.5,8.0,4.0,0.5,25,2.5,10,60.0,3.743,16.85,11684.83,-5.24,3.217
quality,20,0.3,0.7,0.001,2.5,8.0,3.5,0.5,25,2.5,10,60.0,3.743,16.85,11684.83,-5.24,3.217
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.2,25,1.5,23,52.2,1.899,16.85,11685.24,-7.72,2.182
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.0,0.2,20,1.5,23,60.9,2.129,16.85,11684.88,-5.21,3.234
quality,20,0.3,0.7,0.001,2.5,8.0,3.0,0.5,25,2.5,10,60.0,3.743,16.85,11684.83,-5.24,3.217
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.2,25,1.5,23,52.2,1.899,16.85,11685.24,-7.72,2.182
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.1,20,1.5,23,60.9,2.133,16.84,11683.65,-5.21,3.232
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.5,0.3,20,2.0,23,60.9,2.018,16.84,11684.36,-6.18,2.726
quality,20,0.3,0.7,0.001,2.5,9.0,4.5,0.1,25,2.5,10,60.0,3.784,16.84,11684.24,-5.24,3.216
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.0,0.3,20,2.0,23,60.9,2.018,16.84,11684.36,-6.18,2.726
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.5,0.5,0,2.0,23,56.5,1.699,16.84,11683.81,-5.97,2.82
relaxed,15,0.4,0.5,0.0,2.5,10.0,3.0,0.1,20,1.0,23,65.2,2.851,16.84,11684.34,-4.04,4.169
quality,20,0.3,0.7,0.001,2.0,10.0,4.5,0.4,25,2.0,10,60.0,4.156,16.83,11683.31,-4.56,3.691
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.5,25,1.5,23,56.5,1.984,16.83,11683.01,-4.32,3.898
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.0,0.3,25,2.5,23,56.5,1.726,16.83,11682.7,-5.94,2.833
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.4,20,2.5,23,65.2,2.018,16.83,11682.92,-6.78,2.483
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.5,25,1.5,23,56.5,1.984,16.83,11683.01,-4.32,3.898
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.4,25,2.5,23,56.5,1.78,16.83,11682.96,-5.64,2.983
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.5,0.3,25,2.5,23,56.5,1.726,16.83,11682.7,-5.94,2.833
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.1,25,2.0,23,56.5,1.839,16.83,11683.27,-5.0,3.365
quality,20,0.3,0.7,0.001,2.0,9.0,3.5,0.4,20,2.0,10,80.0,5.013,16.82,11681.68,-3.65,4.601
quality,20,0.3,0.7,0.001,2.0,9.0,3.0,0.4,0,2.0,10,60.0,2.928,16.82,11681.74,-6.04,2.785
quality,20,0.3,0.7,0.001,2.0,7.0,4.5,0.2,0,2.0,10,60.0,2.913,16.82,11682.28,-6.04,2.786
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.3,25,1.5,23,56.5,1.985,16.82,11681.61,-4.32,3.895
quality,20,0.3,0.7,0.001,2.0,9.0,3.5,0.4,0,2.0,10,60.0,2.928,16.82,11681.74,-6.04,2.785
quality,20,0.3,0.7,0.001,2.0,6.0,4.5,0.5,0,2.5,10,60.0,2.911,16.82,11682.47,-6.04,2.786
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.0,0.3,20,1.5,23,65.2,2.445,16.82,11681.66,-5.55,3.03
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.5,0.2,25,2.5,23,52.2,1.783,16.82,11682.22,-8.0,2.103
quality,20,0.3,0.7,0.001,2.0,9.0,3.0,0.4,20,2.0,10,80.0,5.013,16.82,11681.68,-3.65,4.601
quality,20,0.3,0.7,0.001,2.0,9.0,4.0,0.4,20,2.0,10,80.0,5.013,16.82,11681.68,-3.65,4.601
quality,20,0.3,0.7,0.001,2.0,9.0,4.0,0.4,0,2.0,10,60.0,2.928,16.82,11681.74,-6.04,2.785
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.3,25,1.5,23,56.5,1.985,16.82,11681.61,-4.32,3.895
quality,20,0.3,0.7,0.001,2.5,10.0,3.5,0.4,25,2.5,10,60.0,3.764,16.81,11680.51,-5.24,3.209
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.4,25,2.5,23,56.5,1.846,16.81,11681.05,-8.0,2.102
quality,20,0.3,0.7,0.001,2.5,10.0,4.0,0.4,25,2.5,10,60.0,3.764,16.81,11680.51,-5.24,3.209
quality,20,0.3,0.7,0.001,2.5,10.0,3.0,0.4,25,2.5,10,60.0,3.764,16.81,11680.51,-5.24,3.209
relaxed,15,0.4,0.5,0.0,2.0,10.0,3.5,0.5,25,1.5,23,52.2,1.895,16.8,11679.77,-7.72,2.175
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.0,0.4,25,2.0,23,60.9,1.918,16.8,11679.56,-5.65,2.972
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.0,0.3,25,1.5,23,60.9,2.115,16.8,11680.35,-4.67,3.596
relaxed,15,0.4,0.5,0.0,2.0,10.0,4.0,0.5,25,1.5,23,52.2,1.895,16.8,11679.77,-7.72,2.175
quality,20,0.3,0.7,0.001,2.5,8.0,3.0,0.1,25,2.5,10,60.0,3.751,16.79,11678.68,-5.24,3.205
quality,20,0.3,0.7,0.001,2.5,8.0,4.0,0.1,25,2.5,10,60.0,3.751,16.79,11678.68,-5.24,3.205
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.2,0,1.5,23,56.5,1.832,16.79,11678.81,-5.52,3.04
quality,20,0.3,0.7,0.001,2.5,8.0,3.5,0.1,25,2.5,10,60.0,3.751,16.79,11678.68,-5.24,3.205
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.3,0,2.5,23,56.5,1.722,16.79,11678.91,-9.48,1.771
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.4,20,2.0,23,65.2,2.174,16.78,11678.41,-6.18,2.716
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.0,0.5,25,1.5,23,60.9,2.11,16.77,11677.11,-4.79,3.505
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.5,0.5,25,2.0,23,52.2,1.808,16.76,11675.74,-8.06,2.08
relaxed,15,0.4,0.5,0.0,2.0,10.0,3.5,0.3,25,1.5,23,52.2,1.896,16.76,11675.81,-7.72,2.17
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.1,20,2.5,23,60.9,1.893,16.76,11675.52,-6.28,2.669
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.2,25,2.0,23,60.9,1.926,16.76,11675.89,-5.0,3.35
relaxed,15,0.4,0.5,0.0,2.0,10.0,4.0,0.3,25,1.5,23,52.2,1.896,16.76,11675.81,-7.72,2.17
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.3,0,2.5,23,52.2,1.673,16.76,11675.65,-9.48,1.767
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.3,0,2.5,23,52.2,1.673,16.76,11675.65,-9.48,1.767
relaxed,15,0.4,0.5,0.0,2.0,8.0,3.5,0.4,25,2.0,23,52.2,1.808,16.75,11674.88,-8.06,2.079
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.5,0.1,0,2.5,23,56.5,1.596,16.75,11674.73,-6.94,2.412
quality,20,0.3,0.7,0.001,2.5,10.0,4.5,0.3,0,2.5,10,60.0,2.626,16.75,11674.59,-7.08,2.364
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.0,0.1,20,1.0,23,65.2,2.84,16.75,11674.55,-4.04,4.145
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.5,0.2,20,2.5,23,60.9,1.897,16.75,11674.89,-6.78,2.471
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.0,0.4,25,2.0,23,52.2,1.808,16.75,11674.88,-8.06,2.079
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.2,20,2.5,23,60.9,1.866,16.74,11674.25,-5.96,2.809
quality,20,0.3,0.7,0.001,2.0,10.0,3.5,0.4,20,2.0,10,80.0,4.991,16.73,11672.71,-3.65,4.577
quality,20,0.3,0.7,0.001,2.0,10.0,3.5,0.4,0,2.0,10,60.0,2.918,16.73,11672.77,-6.04,2.77
quality,20,0.3,0.7,0.001,2.0,10.0,4.0,0.4,20,2.0,10,80.0,4.991,16.73,11672.71,-3.65,4.577
quality,20,0.3,0.7,0.001,2.0,10.0,4.0,0.4,0,2.0,10,60.0,2.918,16.73,11672.77,-6.04,2.77
quality,20,0.3,0.7,0.001,2.5,9.0,4.5,0.3,0,2.5,10,60.0,2.624,16.73,11672.79,-7.08,2.362
quality,20,0.3,0.7,0.001,2.0,10.0,3.0,0.4,0,2.0,10,60.0,2.918,16.73,11672.77,-6.04,2.77
quality,20,0.3,0.7,0.001,2.0,10.0,3.0,0.4,20,2.0,10,80.0,4.991,16.73,11672.71,-3.65,4.577
quality,20,0.3,0.7,0.001,2.0,7.0,4.0,0.1,20,2.5,10,80.0,4.976,16.73,11673.06,-3.62,4.618
quality,20,0.3,0.7,0.001,2.0,7.0,3.5,0.1,20,2.5,10,80.0,4.976,16.73,11673.06,-3.62,4.618
relaxed,15,0.4,0.5,0.0,3.0,7.0,3.0,0.2,20,1.5,23,65.2,2.435,16.73,11672.79,-5.55,3.014
quality,20,0.3,0.7,0.001,2.0,7.0,3.0,0.1,20,2.5,10,80.0,4.976,16.73,11673.06,-3.62,4.618
quality,20,0.3,0.7,0.001,2.0,7.0,3.5,0.5,25,2.0,10,60.0,4.082,16.72,11671.53,-4.56,3.665
relaxed,15,0.4,0.5,0.0,2.0,10.0,4.5,0.3,0,1.5,23,52.2,1.769,16.72,11672.33,-8.95,1.868
quality,20,0.3,0.7,0.001,2.0,7.0,3.0,0.5,25,2.0,10,60.0,4.082,16.72,11671.53,-4.56,3.665
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.5,0.5,20,2.5,23,60.9,1.894,16.72,11672.0,-6.78,2.467
quality,20,0.3,0.7,0.001,2.0,7.0,4.0,0.5,25,2.0,10,60.0,4.082,16.72,11671.53,-4.56,3.665
quality,20,0.3,0.7,0.001,2.5,10.0,4.5,0.2,25,2.5,10,60.0,3.765,16.72,11671.81,-5.24,3.192
quality,20,0.3,0.7,0.001,2.0,6.0,3.0,0.1,25,2.5,10,60.0,4.098,16.71,11670.53,-4.5,3.713
quality,20,0.3,0.7,0.001,2.0,6.0,4.0,0.1,25,2.5,10,60.0,4.098,16.71,11670.53,-4.5,3.713
relaxed,15,0.4,0.5,0.0,2.0,10.0,3.0,0.5,30,2.0,23,52.2,1.729,16.71,11670.79,-12.06,1.385
quality,20,0.3,0.7,0.001,2.0,6.0,3.5,0.1,25,2.5,10,60.0,4.098,16.71,11670.53,-4.5,3.713
quality,20,0.3,0.7,0.001,2.0,6.0,4.5,0.4,0,2.5,10,60.0,2.902,16.7,11669.92,-6.04,2.765
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.0,0.4,0,1.5,23,60.9,1.925,16.7,11669.59,-6.08,2.746
relaxed,15,0.4,0.5,0.0,2.5,10.0,3.0,0.4,30,2.5,23,56.5,1.689,16.69,11669.11,-10.08,1.657
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.5,0.1,25,2.5,23,56.5,1.72,16.69,11668.78,-5.94,2.81
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.1,20,1.5,23,60.9,2.124,16.69,11669.21,-5.21,3.204
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.5,25,2.0,23,56.5,1.829,16.68,11668.37,-5.0,3.335
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.5,25,2.0,23,56.5,1.829,16.68,11668.37,-5.0,3.335
relaxed,15,0.4,0.5,0.0,2.5,10.0,3.0,0.1,30,1.5,23,56.5,1.907,16.68,11668.04,-7.98,2.091
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.5,0.5,20,2.0,23,60.9,1.939,16.68,11668.07,-5.82,2.868
relaxed,15,0.4,0.5,0.0,2.5,8.0,3.5,0.2,0,2.0,23,56.5,1.694,16.67,11667.31,-5.97,2.793
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.0,0.5,20,1.5,23,60.9,2.116,16.67,11667.39,-5.21,3.201
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.0,0.2,0,2.0,23,56.5,1.694,16.67,11667.31,-5.97,2.793
relaxed,15,0.4,0.5,0.0,2.5,8.0,3.5,0.5,20,1.5,23,60.9,2.116,16.67,11667.39,-5.21,3.201
quality,20,0.3,0.7,0.001,2.0,10.0,4.5,0.5,20,2.0,10,80.0,4.974,16.67,11666.86,-3.65,4.561
quality,20,0.3,0.7,0.001,2.0,8.0,3.0,0.5,0,2.0,10,60.0,2.891,16.66,11665.76,-6.04,2.758
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.2,20,1.0,23,65.2,2.58,16.66,11665.59,-4.93,3.381
quality,20,0.3,0.7,0.001,2.0,8.0,3.5,0.5,0,2.0,10,60.0,2.891,16.66,11665.76,-6.04,2.758
quality,20,0.3,0.7,0.001,2.0,8.0,4.0,0.5,0,2.0,10,60.0,2.891,16.66,11665.76,-6.04,2.758
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.0,0.1,0,1.5,23,56.5,1.829,16.66,11666.0,-8.95,1.861
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.5,0.2,25,2.5,23,56.5,1.72,16.65,11665.22,-5.94,2.804
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.0,0.1,25,1.5,23,60.9,2.124,16.65,11665.18,-5.01,3.324
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.5,20,2.5,23,60.9,1.887,16.65,11664.99,-6.28,2.652
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.5,0.2,20,2.5,23,60.9,1.892,16.64,11664.29,-6.78,2.455
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.5,0,2.5,23,52.2,1.667,16.64,11663.79,-9.48,1.755
quality,20,0.3,0.7,0.001,2.0,8.0,4.0,0.4,25,2.0,10,60.0,4.099,16.64,11664.39,-4.56,3.649
quality,20,0.3,0.7,0.001,2.0,8.0,3.5,0.4,25,2.0,10,60.0,4.099,16.64,11664.39,-4.56,3.649
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.5,0,2.5,23,52.2,1.667,16.64,11663.79,-9.48,1.755
quality,20,0.3,0.7,0.001,2.0,8.0,3.0,0.4,25,2.0,10,60.0,4.099,16.64,11664.39,-4.56,3.649
quality,20,0.3,0.7,0.001,2.5,9.0,4.0,0.1,20,2.5,10,80.0,4.37,16.63,11662.62,-4.34,3.833
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.5,0.1,25,2.5,23,56.5,1.766,16.63,11662.78,-5.64,2.947
relaxed,15,0.4,0.5,0.0,2.5,10.0,3.5,0.4,25,1.5,23,56.5,1.977,16.63,11663.07,-4.32,3.852
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.3,25,2.0,23,56.5,1.828,16.63,11662.66,-5.0,3.324
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.0,0.4,25,1.5,23,56.5,1.977,16.63,11663.07,-4.32,3.852
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.3,25,2.0,23,56.5,1.828,16.63,11662.66,-5.0,3.324
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.5,0.5,25,2.5,23,56.5,1.716,16.63,11663.21,-5.94,2.801
relaxed,15,0.4,0.5,0.0,2.5,6.0,4.0,0.1,25,2.5,23,56.5,1.766,16.63,11662.78,-5.64,2.947
quality,20,0.3,0.7,0.001,2.5,9.0,3.5,0.1,20,2.5,10,80.0,4.37,16.63,11662.62,-4.34,3.833
quality,20,0.3,0.7,0.001,2.0,8.0,4.5,0.1,20,2.5,10,80.0,4.999,16.63,11662.85,-3.62,4.59
quality,20,0.3,0.7,0.001,2.5,9.0,3.0,0.1,20,2.5,10,80.0,4.37,16.63,11662.62,-4.34,3.833
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.0,0.5,25,2.5,23,56.5,1.716,16.63,11663.21,-5.94,2.801
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.4,25,2.5,23,52.2,1.773,16.62,11661.69,-8.0,2.078
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.4,25,2.5,23,52.2,1.773,16.62,11661.69,-8.0,2.078
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.4,20,2.0,23,60.9,1.94,16.62,11662.33,-5.82,2.858
quality,20,0.3,0.7,0.001,2.0,8.0,3.5,0.2,0,2.0,10,60.0,2.899,16.61,11661.13,-6.04,2.751
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.0,0.5,25,1.5,23,56.5,1.972,16.61,11660.59,-7.72,2.15
relaxed,15,0.4,0.5,0.0,2.0,10.0,3.5,0.2,20,1.0,23,60.9,2.354,16.61,11661.04,-4.93,3.372
relaxed,15,0.4,0.5,0.0,2.0,10.0,4.0,0.2,20,1.0,23,60.9,2.354,16.61,11661.04,-4.93,3.372
quality,20,0.3,0.7,0.001,2.0,8.0,4.0,0.2,0,2.0,10,60.0,2.899,16.61,11661.13,-6.04,2.751
quality,20,0.3,0.7,0.001,2.0,8.0,3.0,0.2,0,2.0,10,60.0,2.899,16.61,11661.13,-6.04,2.751
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.3,20,2.0,23,60.9,1.932,16.6,11660.27,-5.82,2.854
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.5,0.5,25,2.5,23,52.2,1.772,16.6,11660.06,-8.0,2.076
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.3,20,2.0,23,60.9,1.932,16.6,11660.27,-5.82,2.854
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.2,20,2.5,23,60.9,1.885,16.6,11659.64,-6.28,2.643
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.3,0,1.5,23,56.5,1.824,16.6,11660.15,-5.52,3.006
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.4,20,1.5,23,60.9,2.116,16.59,11659.26,-5.21,3.185
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.1,20,1.5,23,60.9,2.109,16.59,11658.59,-5.21,3.184
quality,20,0.3,0.7,0.001,2.0,8.0,4.5,0.1,25,2.0,10,60.0,4.105,16.59,11659.16,-4.56,3.638
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.2,20,2.0,23,60.9,2.001,16.59,11658.74,-6.18,2.684
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.5,0.2,20,2.0,23,60.9,1.936,16.59,11659.3,-5.82,2.853
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.1,20,1.5,23,60.9,2.109,16.59,11658.59,-5.21,3.184
relaxed,15,0.4,0.5,0.0,2.0,10.0,4.5,0.5,0,1.5,23,52.2,1.761,16.59,11659.34,-8.95,1.854
quality,20,0.3,0.7,0.001,2.5,9.0,4.5,0.2,25,2.5,10,60.0,3.744,16.59,11659.27,-5.24,3.168
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.4,20,1.5,23,60.9,2.116,16.59,11659.26,-5.21,3.185
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.2,20,2.0,23,60.9,2.001,16.59,11658.74,-6.18,2.684
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.0,0.3,0,2.0,23,52.2,1.688,16.58,11657.69,-9.48,1.748
relaxed,15,0.4,0.5,0.0,2.0,8.0,3.0,0.3,0,1.5,23,56.5,1.829,16.58,11658.44,-8.95,1.853
relaxed,15,0.4,0.5,0.0,3.0,7.0,4.0,0.1,20,2.5,23,60.9,1.881,16.58,11658.03,-6.78,2.446
relaxed,15,0.4,0.5,0.0,2.0,8.0,3.5,0.3,0,2.0,23,52.2,1.688,16.58,11657.69,-9.48,1.748
relaxed,15,0.4,0.5,0.0,3.0,7.0,3.5,0.1,20,2.5,23,60.9,1.881,16.58,11658.03,-6.78,2.446
quality,20,0.3,0.7,0.001,2.0,7.0,4.0,0.2,20,2.5,10,80.0,4.945,16.58,11657.99,-3.62,4.577
quality,20,0.3,0.7,0.001,2.0,7.0,3.0,0.2,20,2.5,10,80.0,4.945,16.58,11657.99,-3.62,4.577
quality,20,0.3,0.7,0.001,2.0,7.0,3.5,0.2,20,2.5,10,80.0,4.945,16.58,11657.99,-3.62,4.577
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.5,0.1,20,2.0,23,60.9,2.005,16.57,11657.39,-6.18,2.682
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.1,30,2.5,23,52.2,1.628,16.56,11655.96,-9.06,1.828
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.5,0.3,20,1.5,23,60.9,2.038,16.56,11656.31,-5.96,2.781
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.0,0.3,0,2.0,23,60.9,1.754,16.56,11656.42,-6.6,2.509
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.1,30,2.5,23,52.2,1.628,16.56,11655.96,-9.06,1.828
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.3,20,2.5,23,60.9,1.883,16.55,11654.93,-6.78,2.442
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.5,0.5,20,2.5,23,60.9,1.885,16.55,11655.35,-6.78,2.442
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.2,20,1.0,23,60.9,2.348,16.55,11654.52,-4.93,3.359
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.3,20,2.5,23,60.9,1.883,16.55,11654.93,-6.78,2.442
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.4,20,2.0,23,60.9,1.936,16.55,11655.05,-5.82,2.845
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.1,0,1.5,23,56.5,1.821,16.55,11655.32,-5.52,2.998
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.1,0,1.5,23,56.5,1.821,16.55,11655.32,-5.52,2.998
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.2,20,1.0,23,60.9,2.348,16.55,11654.52,-4.93,3.359
relaxed,15,0.4,0.5,0.0,2.5,10.0,3.5,0.4,20,1.5,23,60.9,2.112,16.54,11653.71,-5.21,3.174
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.2,25,1.5,23,56.5,1.972,16.54,11653.7,-4.32,3.83
relaxed,15,0.4,0.5,0.0,3.0,7.0,3.0,0.2,25,2.5,23,60.9,1.788,16.54,11654.26,-5.94,2.786
quality,20,0.3,0.7,0.001,2.5,10.0,3.0,0.1,0,2.5,10,60.0,2.61,16.54,11654.13,-7.08,2.336
quality,20,0.3,0.7,0.001,2.5,10.0,3.5,0.1,0,2.5,10,60.0,2.61,16.54,11654.13,-7.08,2.336
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.0,0.4,20,1.5,23,60.9,2.112,16.54,11653.71,-5.21,3.174
quality,20,0.3,0.7,0.001,2.5,10.0,4.0,0.1,0,2.5,10,60.0,2.61,16.54,11654.13,-7.08,2.336
quality,20,0.3,0.7,0.001,2.5,10.0,4.0,0.2,20,2.5,10,80.0,4.357,16.54,11653.88,-4.34,3.813
quality,20,0.3,0.7,0.001,2.5,10.0,3.5,0.2,20,2.5,10,80.0,4.357,16.54,11653.88,-4.34,3.813
quality,20,0.3,0.7,0.001,2.5,10.0,3.0,0.2,20,2.5,10,80.0,4.357,16.54,11653.88,-4.34,3.813
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.0,0.1,0,1.5,23,60.9,1.91,16.53,11652.55,-5.88,2.813
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.5,0.1,20,1.5,23,60.9,2.028,16.53,11653.48,-5.96,2.776
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.0,0.1,20,1.5,23,60.9,2.028,16.53,11653.48,-5.96,2.776
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.2,0,2.5,23,60.9,1.69,16.52,11652.13,-6.88,2.403
quality,20,0.3,0.7,0.001,2.5,8.0,4.5,0.1,0,2.5,10,60.0,2.599,16.52,11651.91,-7.08,2.332
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.0,0.2,25,1.0,23,56.5,2.311,16.52,11651.89,-6.14,2.692
quality,20,0.3,0.7,0.001,2.0,6.0,3.0,0.1,0,2.5,10,60.0,2.883,16.52,11651.79,-6.04,2.735
quality,20,0.3,0.7,0.001,2.0,6.0,3.5,0.1,0,2.5,10,60.0,2.883,16.52,11651.79,-6.04,2.735
quality,20,0.3,0.7,0.001,2.0,6.0,4.0,0.1,0,2.5,10,60.0,2.883,16.52,11651.79,-6.04,2.735
relaxed,15,0.4,0.5,0.0,2.0,8.0,3.0,0.5,0,1.5,23,56.5,1.823,16.51,11650.91,-8.95,1.844
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.5,25,1.5,23,56.5,1.969,16.51,11650.54,-4.32,3.823
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.3,0,2.5,23,56.5,1.636,16.5,11649.74,-6.12,2.698
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.1,0,1.5,23,52.2,1.758,16.5,11649.71,-8.95,1.843
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.1,0,1.5,23,52.2,1.758,16.5,11649.71,-8.95,1.843
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.3,0,2.5,23,56.5,1.636,16.5,11649.74,-6.12,2.698
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.3,25,1.5,23,56.5,1.97,16.49,11648.73,-4.32,3.819
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.5,0.3,25,2.0,23,52.2,1.798,16.49,11649.49,-8.06,2.047
quality,20,0.3,0.7,0.001,2.0,8.0,4.5,0.2,20,2.5,10,80.0,4.968,16.49,11649.0,-3.62,4.552
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.5,25,1.5,23,52.2,1.879,16.48,11647.98,-7.72,2.134
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.5,20,2.0,23,60.9,1.994,16.48,11648.12,-6.18,2.667
relaxed,15,0.4,0.5,0.0,2.0,10.0,3.0,0.1,30,1.5,23,52.2,1.808,16.48,11647.53,-11.15,1.478
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.5,20,2.0,23,60.9,1.994,16.48,11648.12,-6.18,2.667
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.4,0,2.0,23,56.5,1.69,16.48,11648.3,-5.97,2.761
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.5,25,1.5,23,52.2,1.879,16.48,11647.98,-7.72,2.134
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.4,0,2.0,23,56.5,1.69,16.48,11648.3,-5.97,2.761
