entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-12-15 20:15:00+00:00,2025-12-16 16:30:00+00:00,short,8.21500015258789,8.186376029707304,TP,0.348,87.41,10087.41
2025-12-16 17:15:00+00:00,2025-12-16 17:30:00+00:00,short,8.177300453186035,8.144944692324843,TP,0.396,93.71,10181.12
2026-01-21 17:30:00+00:00,2026-01-21 19:15:00+00:00,short,8.229999542236328,8.254195240276957,SL,-0.294,-143.37,10037.75
2026-01-28 18:45:00+00:00,2026-01-29 14:30:00+00:00,short,8.28499984741211,8.3067845702227,SL,-0.263,-146.19,9891.57
2026-01-29 15:15:00+00:00,2026-01-29 15:45:00+00:00,short,8.244999885559082,8.20532585462577,TP,0.481,99.0,9990.56
2026-02-05 20:45:00+00:00,2026-02-06 14:30:00+00:00,short,7.989999771118164,8.026423411491686,SL,-0.456,-126.2,9864.36
2026-02-10 18:15:00+00:00,2026-02-10 20:45:00+00:00,short,8.085000038146973,8.05670385496509,TP,0.35,86.43,9950.79
2026-02-19 20:45:00+00:00,2026-02-20 14:30:00+00:00,short,7.235000133514404,7.156164115988354,TP,1.09,118.07,10068.85
2026-03-05 16:30:00+00:00,2026-03-05 18:30:00+00:00,short,7.574999809265137,7.530055283326757,TP,0.593,107.1,10175.95
2026-03-05 18:30:00+00:00,2026-03-06 14:30:00+00:00,short,7.565000057220459,7.517873899518671,TP,0.623,109.54,10285.5
2026-03-06 16:15:00+00:00,2026-03-09 13:30:00+00:00,short,7.5,7.445489091985858,TP,0.727,114.5,10399.99
