trades,wr,pf,net_pct,max_dd,calmar,tp,sl,mb,adx,pb_pct,atr_floor,vol_mult
21,61.9,1.259,2.55,-3.51,0.726,7,14,0,18,0.4,0.001,1.0
21,61.9,1.259,2.55,-3.51,0.726,7,14,0,18,0.4,0.0005,1.0
21,61.9,1.259,2.55,-3.51,0.726,7,14,0,18,0.3,0.0005,1.0
21,61.9,1.259,2.55,-3.51,0.726,7,14,0,18,0.4,0.0,1.0
21,61.9,1.259,2.55,-3.51,0.726,7,14,0,18,0.3,0.0,1.0
16,62.5,1.344,2.51,-4.73,0.531,6,10,0,18,0.1,0.0005,1.0
16,62.5,1.344,2.51,-4.73,0.531,6,10,0,18,0.1,0.0,1.0
16,62.5,1.344,2.51,-4.73,0.531,6,10,0,18,0.1,0.001,1.0
21,61.9,1.256,2.49,-5.67,0.439,7,14,0,20,0.25,0.0,0.5
21,61.9,1.256,2.49,-5.67,0.439,7,14,0,20,0.25,0.001,0.5
21,61.9,1.256,2.49,-5.67,0.439,7,14,0,20,0.25,0.0005,0.5
16,62.5,1.333,2.43,-4.73,0.513,6,10,0,18,0.15,0.0,1.0
16,62.5,1.333,2.43,-4.73,0.513,6,10,0,18,0.15,0.0005,1.0
16,62.5,1.333,2.43,-4.73,0.513,6,10,0,18,0.15,0.001,1.0
14,64.3,1.397,2.42,-4.53,0.534,5,9,0,20,0.1,0.001,0.7
14,64.3,1.397,2.42,-4.53,0.534,5,9,0,20,0.1,0.0,0.7
14,64.3,1.397,2.42,-4.53,0.534,5,9,0,20,0.1,0.0005,0.7
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.15,0.001,0.5
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.1,0.0,0.5
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.1,0.001,0.5
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.15,0.0,0.5
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.1,0.0005,0.5
12,66.7,1.491,2.42,-4.62,0.523,4,8,0,25,0.15,0.0005,0.5
14,64.3,1.406,2.4,-4.7,0.511,3,11,0,12,0.1,0.0015,0.3
14,64.3,1.392,2.32,-4.7,0.493,3,11,0,12,0.15,0.0015,0.3
18,61.1,1.245,2.05,-6.69,0.307,6,12,0,20,0.15,0.001,0.3
18,61.1,1.245,2.05,-6.69,0.307,6,12,0,20,0.15,0.0,0.3
18,61.1,1.245,2.05,-6.69,0.307,6,12,0,20,0.15,0.0005,0.3
16,62.5,1.29,2.04,-5.61,0.364,4,12,0,18,0.2,0.0015,0.3
14,64.3,1.34,2.01,-4.7,0.428,3,11,0,15,0.15,0.0015,0.3
16,62.5,1.256,1.87,-5.68,0.329,5,11,0,20,0.15,0.001,0.5
16,62.5,1.256,1.87,-5.68,0.329,5,11,0,20,0.15,0.0,0.5
16,62.5,1.256,1.87,-5.68,0.329,5,11,0,20,0.15,0.0005,0.5
15,60.0,1.244,1.7,-5.62,0.303,5,10,0,20,0.2,0.0015,0.3
8,62.5,1.445,1.57,-3.43,0.458,4,4,0,20,0.15,0.0015,1.0
17,58.8,1.164,1.36,-4.58,0.297,6,11,0,20,0.3,0.0015,0.5
17,58.8,1.164,1.36,-4.58,0.297,6,11,0,20,0.4,0.0015,0.5
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.15,0.0,0.3
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.1,0.0,0.3
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.1,0.0005,0.3
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.15,0.001,0.3
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.1,0.001,0.3
13,61.5,1.213,1.28,-5.64,0.227,4,9,0,25,0.15,0.0005,0.3
12,58.3,1.208,1.23,-3.45,0.356,5,7,0,20,0.25,0.0015,0.7
12,58.3,1.208,1.23,-3.45,0.356,5,7,0,20,0.2,0.0015,0.7
10,60.0,1.253,1.21,-2.36,0.513,4,6,0,25,0.2,0.0015,0.7
10,60.0,1.253,1.21,-2.36,0.513,4,6,0,25,0.25,0.0015,0.7
12,58.3,1.189,1.14,-1.25,0.911,5,7,0,25,0.4,0.0015,0.7
12,58.3,1.189,1.14,-1.25,0.911,5,7,0,25,0.3,0.0015,0.7
10,60.0,1.235,1.12,-3.55,0.316,4,6,0,20,0.2,0.0015,1.0
10,60.0,1.235,1.12,-3.55,0.316,4,6,0,20,0.25,0.0015,1.0
12,58.3,1.175,1.05,-2.43,0.43,5,7,0,20,0.3,0.0015,1.0
12,58.3,1.175,1.05,-2.43,0.43,5,7,0,20,0.4,0.0015,1.0
10,60.0,1.21,1.02,-4.59,0.223,4,6,0,25,0.1,0.0,1.0
10,60.0,1.21,1.02,-4.59,0.223,4,6,0,25,0.1,0.0005,1.0
10,60.0,1.21,1.02,-4.59,0.223,4,6,0,25,0.1,0.001,1.0
15,60.0,1.127,0.91,-4.62,0.197,4,11,0,15,0.2,0.0015,0.5
15,60.0,1.127,0.91,-4.62,0.197,4,11,0,18,0.2,0.0015,0.5
15,60.0,1.127,0.91,-4.62,0.197,4,11,0,12,0.2,0.0015,0.5
17,58.8,1.105,0.88,-6.71,0.131,5,12,0,20,0.1,0.0,0.3
17,58.8,1.105,0.88,-6.71,0.131,5,12,0,20,0.1,0.0005,0.3
17,58.8,1.105,0.88,-6.71,0.131,5,12,0,20,0.1,0.001,0.3
14,57.1,1.101,0.73,-4.6,0.158,5,9,0,25,0.25,0.0015,0.3
15,60.0,1.095,0.7,-5.7,0.122,4,11,0,20,0.1,0.0,0.5
15,60.0,1.095,0.7,-5.7,0.122,4,11,0,20,0.1,0.0005,0.5
15,60.0,1.095,0.7,-5.7,0.122,4,11,0,20,0.1,0.001,0.5
16,56.2,1.078,0.65,-3.5,0.186,6,10,0,25,0.3,0.0015,0.3
16,56.2,1.078,0.65,-3.5,0.186,6,10,0,25,0.4,0.0015,0.3
14,57.1,1.091,0.63,-6.68,0.095,4,10,0,18,0.1,0.0015,0.3
14,57.1,1.081,0.57,-4.63,0.124,5,9,0,20,0.2,0.0015,0.5
12,58.3,1.093,0.56,-3.56,0.157,4,8,0,25,0.2,0.0015,0.5
14,57.1,1.079,0.55,-6.68,0.082,4,10,0,18,0.15,0.0015,0.3
12,58.3,1.076,0.45,-5.67,0.079,3,9,0,15,0.1,0.0015,0.5
12,58.3,1.076,0.45,-5.67,0.079,3,9,0,18,0.1,0.0015,0.5
7,57.1,1.122,0.43,-3.43,0.126,3,4,0,20,0.1,0.0015,1.0
7,57.1,1.121,0.43,-3.43,0.125,3,4,0,25,0.15,0.0015,1.0
12,58.3,1.062,0.37,-5.67,0.065,3,9,0,18,0.15,0.0015,0.5
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,12,0.2,0.0015,0.7
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,18,0.25,0.0015,0.7
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,18,0.2,0.0015,0.7
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,12,0.25,0.0015,0.7
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,15,0.2,0.0015,0.7
14,57.1,1.042,0.3,-4.64,0.064,4,10,0,15,0.25,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,12,0.4,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,12,0.3,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,15,0.4,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,18,0.4,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,15,0.3,0.0015,0.7
16,56.2,1.027,0.22,-3.54,0.063,5,11,0,18,0.3,0.0015,0.7
9,55.6,1.032,0.15,-4.5,0.033,3,6,0,20,0.15,0.0015,0.7
11,54.5,1.023,0.14,-5.69,0.024,4,7,0,15,0.1,0.0015,1.0
11,54.5,1.023,0.14,-5.69,0.024,4,7,0,18,0.1,0.0015,1.0
7,57.1,1.038,0.13,-3.43,0.039,2,5,0,25,0.1,0.0015,0.7
7,57.1,1.038,0.13,-3.43,0.039,2,5,0,25,0.15,0.0015,0.7
12,58.3,1.015,0.09,-5.67,0.016,2,10,0,12,0.1,0.0015,0.5
11,54.5,1.009,0.05,-5.69,0.01,4,7,0,18,0.15,0.0015,1.0
12,58.3,1.001,0.01,-5.67,0.001,2,10,0,12,0.15,0.0015,0.5
9,55.6,0.997,-0.02,-3.55,-0.004,3,6,0,25,0.25,0.0015,1.0
9,55.6,0.997,-0.02,-3.55,-0.004,3,6,0,25,0.2,0.0015,1.0
11,54.5,0.985,-0.09,-2.43,-0.036,4,7,0,25,0.3,0.0015,1.0
11,54.5,0.985,-0.09,-2.43,-0.036,4,7,0,25,0.4,0.0015,1.0
11,54.5,0.973,-0.16,-5.69,-0.028,3,8,0,15,0.1,0.0015,0.7
11,54.5,0.973,-0.16,-5.69,-0.028,3,8,0,18,0.1,0.0015,0.7
16,56.2,0.977,-0.19,-5.66,-0.033,4,12,0,12,0.25,0.0015,0.5
16,56.2,0.977,-0.19,-5.66,-0.033,4,12,0,18,0.25,0.0015,0.5
16,56.2,0.977,-0.19,-5.66,-0.033,4,12,0,15,0.25,0.0015,0.5
11,54.5,0.962,-0.23,-5.69,-0.04,3,8,0,12,0.1,0.0015,1.0
11,54.5,0.959,-0.24,-5.69,-0.042,3,8,0,18,0.15,0.0015,0.7
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,18,0.3,0.0015,0.5
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,15,0.3,0.0015,0.5
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,18,0.4,0.0015,0.5
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,12,0.4,0.0015,0.5
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,15,0.4,0.0015,0.5
18,55.6,0.972,-0.26,-4.57,-0.057,5,13,0,12,0.3,0.0015,0.5
12,58.3,0.95,-0.3,-5.67,-0.052,2,10,0,15,0.15,0.0015,0.5
11,54.5,0.948,-0.31,-5.69,-0.054,3,8,0,12,0.15,0.0015,1.0
13,53.8,0.954,-0.32,-6.69,-0.047,4,9,0,20,0.15,0.0015,0.3
13,53.8,0.945,-0.39,-5.8,-0.067,4,9,0,18,0.25,0.0015,1.0
13,53.8,0.945,-0.39,-5.8,-0.067,4,9,0,18,0.2,0.0015,1.0
15,53.3,0.945,-0.46,-4.71,-0.098,5,10,0,18,0.3,0.0015,1.0
15,53.3,0.945,-0.46,-4.71,-0.098,5,10,0,18,0.4,0.0015,1.0
11,54.5,0.915,-0.5,-5.68,-0.087,3,8,0,20,0.15,0.0015,0.5
9,55.6,0.893,-0.51,-4.62,-0.111,2,7,0,25,0.1,0.0015,0.5
9,55.6,0.893,-0.51,-4.62,-0.111,2,7,0,25,0.15,0.0015,0.5
15,53.3,0.937,-0.52,-5.67,-0.092,5,10,0,20,0.25,0.0015,0.5
11,54.5,0.912,-0.52,-5.69,-0.091,2,9,0,12,0.1,0.0015,0.7
13,53.8,0.927,-0.52,-4.6,-0.113,4,9,0,25,0.2,0.0015,0.3
13,53.8,0.925,-0.54,-4.61,-0.116,4,9,0,25,0.25,0.0015,0.5
11,54.5,0.898,-0.6,-5.69,-0.106,2,9,0,12,0.15,0.0015,0.7
15,53.3,0.927,-0.61,-3.51,-0.173,5,10,0,25,0.3,0.0015,0.5
11,54.5,0.897,-0.61,-5.69,-0.107,3,8,0,15,0.15,0.0015,1.0
15,53.3,0.927,-0.61,-3.51,-0.173,5,10,0,25,0.4,0.0015,0.5
13,53.8,0.895,-0.75,-5.8,-0.129,3,10,0,12,0.2,0.0015,1.0
13,53.8,0.895,-0.75,-5.8,-0.129,3,10,0,12,0.25,0.0015,1.0
15,53.3,0.902,-0.82,-4.71,-0.175,4,11,0,12,0.3,0.0015,1.0
15,53.3,0.902,-0.82,-4.71,-0.175,4,11,0,12,0.4,0.0015,1.0
11,54.5,0.847,-0.9,-5.69,-0.158,2,9,0,15,0.15,0.0015,0.7
8,50.0,0.785,-1.0,-4.53,-0.221,2,6,0,20,0.1,0.0015,0.7
13,53.8,0.853,-1.05,-5.8,-0.181,3,10,0,15,0.25,0.0015,1.0
13,53.8,0.853,-1.05,-5.8,-0.181,3,10,0,15,0.2,0.0015,1.0
15,53.3,0.866,-1.12,-4.71,-0.238,4,11,0,15,0.4,0.0015,1.0
15,53.3,0.866,-1.12,-4.71,-0.238,4,11,0,15,0.3,0.0015,1.0
12,50.0,0.79,-1.46,-6.71,-0.218,3,9,0,20,0.1,0.0015,0.3
10,50.0,0.729,-1.58,-5.64,-0.28,2,8,0,25,0.1,0.0015,0.3
10,50.0,0.729,-1.58,-5.64,-0.28,2,8,0,25,0.15,0.0015,0.3
10,50.0,0.722,-1.64,-5.7,-0.287,2,8,0,20,0.1,0.0015,0.5
7,42.9,0.604,-1.87,-4.59,-0.407,2,5,0,25,0.1,0.0015,1.0
