entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-03-13 13:45:00-04:00,2025-03-13 15:15:00-04:00,short,7.765,7.7212771792057655,SL,0.563,159.42,10159.42
2025-03-19 12:10:00-04:00,2025-03-19 12:55:00-04:00,short,7.58,7.550784404011222,SL,0.385,121.2,10280.62
2025-03-21 09:50:00-04:00,2025-03-21 15:50:00-04:00,short,7.46,7.512962502639408,SL,-0.71,-240.37,10040.25
2025-03-27 11:20:00-04:00,2025-03-27 12:45:00-04:00,short,7.56,7.535681254826234,SL,0.322,67.05,10107.3
2025-03-28 09:55:00-04:00,2025-03-28 10:25:00-04:00,short,7.53,7.500723583716725,SL,0.389,132.39,10239.69
2025-03-28 12:15:00-04:00,2025-03-28 13:40:00-04:00,short,7.45,7.381358878231912,SL,0.921,244.37,10484.06
2025-04-03 12:50:00-04:00,2025-04-03 15:05:00-04:00,short,7.285,7.2363404303103795,SL,0.668,85.65,10569.72
2025-04-04 12:05:00-04:00,2025-04-04 13:15:00-04:00,short,6.86,6.708007846966789,SL,2.216,195.13,10764.85
2025-04-09 10:05:00-04:00,2025-04-09 13:20:00-04:00,short,6.63,6.7899230493126534,SL,-2.412,-226.01,10538.84
2025-04-16 13:45:00-04:00,2025-04-16 14:50:00-04:00,short,6.89,6.836211549753964,SL,0.781,155.25,10694.08
2025-04-21 13:15:00-04:00,2025-04-21 14:25:00-04:00,short,6.62,6.673417978914083,SL,-0.807,-245.69,10448.4
2025-10-15 13:00:00-04:00,2025-10-15 14:35:00-04:00,short,8.25,8.283397820254423,SL,-0.405,-270.91,10177.48
2025-10-17 09:30:00-04:00,2025-10-17 09:45:00-04:00,short,8.175,8.136137823141064,SL,0.475,159.13,10336.61
2025-11-06 11:05:00-05:00,2025-11-07 09:35:00-05:00,short,8.21,8.16590737830155,SL,0.537,176.7,10513.31
2025-11-07 10:20:00-05:00,2025-11-07 11:40:00-05:00,short,8.185,8.150945994149968,SL,0.416,114.06,10627.37
2025-11-14 13:00:00-05:00,2025-11-17 11:20:00-05:00,short,8.14,8.096176274383632,SL,0.538,136.96,10764.33
2025-11-18 09:45:00-05:00,2025-11-18 13:05:00-05:00,short,8.07,8.109757399186105,SL,-0.493,-267.73,10496.6
2025-11-21 10:10:00-05:00,2025-11-21 10:40:00-05:00,short,8.04,7.961888215071859,SL,0.972,211.61,10708.21
2026-01-15 10:50:00-05:00,2026-01-15 12:55:00-05:00,short,8.375,8.360416121021032,SL,0.174,27.16,10735.38
2026-01-29 10:15:00-05:00,2026-01-29 10:50:00-05:00,short,8.26,8.200986533326022,SL,0.714,273.51,11008.88
2026-02-04 10:00:00-05:00,2026-02-04 11:40:00-05:00,short,8.14,8.101135134144643,SL,0.477,93.97,11102.85
2026-02-04 11:45:00-05:00,2026-02-05 09:30:00-05:00,short,8.1,8.050877774585885,SL,0.606,194.35,11297.21
2026-02-05 09:55:00-05:00,2026-02-05 10:10:00-05:00,short,8.065,8.001277058343451,SL,0.79,293.62,11590.82
2026-02-18 09:35:00-05:00,2026-02-18 09:55:00-05:00,short,7.72,7.62144156935791,TP,1.277,420.05,12010.88
2026-02-18 13:20:00-05:00,2026-02-19 09:30:00-05:00,short,7.31,7.073904490387389,SL,3.23,452.65,12463.53
2026-02-19 11:05:00-05:00,2026-02-20 09:30:00-05:00,short,7.26,7.181413245758861,SL,1.082,131.76,12595.29
2026-03-03 12:30:00-05:00,2026-03-03 13:35:00-05:00,short,7.455,7.517200632792725,SL,-0.834,-288.14,12307.15
2026-03-05 12:50:00-05:00,2026-03-06 09:35:00-05:00,short,7.555,7.50140032826489,SL,0.709,287.92,12595.07
2026-03-06 11:20:00-05:00,2026-03-06 15:25:00-05:00,short,7.495,7.451102495551276,SL,0.586,177.44,12772.51
