entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-03-01 01:45:00+00:00,2026-03-01 02:00:00+00:00,long,67271.4453125,67980.42417261469,TP,1.054,118.07,10111.14
2026-03-01 04:30:00+00:00,2026-03-01 06:30:00+00:00,long,67427.765625,66958.7682936223,SL,-0.696,-118.56,9992.58
2026-03-01 22:15:00+00:00,2026-03-01 22:30:00+00:00,short,65839.53125,65289.32554813696,TP,0.836,114.1,10106.69
2026-03-01 22:45:00+00:00,2026-03-01 23:00:00+00:00,short,65249.9296875,65709.80852626858,SL,-0.705,-118.27,9988.41
2026-03-04 12:45:00+00:00,2026-03-04 14:15:00+00:00,long,71339.9921875,71733.55017565291,SL,0.552,62.89,10051.3
2026-03-04 21:30:00+00:00,2026-03-04 22:45:00+00:00,long,73273.4140625,72797.00292974335,SL,-0.65,-119.06,9932.24
2026-03-06 11:30:00+00:00,2026-03-06 12:00:00+00:00,short,70388.703125,70045.7756650546,TP,0.487,99.81,10032.05
2026-03-07 01:00:00+00:00,2026-03-07 03:00:00+00:00,short,68215.09375,68442.93140115998,SL,-0.334,-136.36,9895.69
2026-03-07 08:30:00+00:00,2026-03-07 11:15:00+00:00,short,67911.078125,68102.30250955898,SL,-0.282,-141.13,9754.56
2026-03-08 00:15:00+00:00,2026-03-08 01:15:00+00:00,short,67345.8984375,67261.08950982758,SL,0.126,2.18,9756.73
2026-03-08 01:30:00+00:00,2026-03-08 02:45:00+00:00,short,67240.4375,67010.62424057885,TP,0.342,84.41,9841.15
2026-03-08 02:45:00+00:00,2026-03-08 04:45:00+00:00,short,66956.8046875,66657.72366758989,TP,0.447,95.96,9937.11
2026-03-08 17:15:00+00:00,2026-03-08 18:15:00+00:00,short,67066.890625,66932.46156377887,SL,0.2,20.97,9958.08
2026-03-09 19:15:00+00:00,2026-03-09 21:30:00+00:00,long,69265.6640625,68804.61859490017,SL,-0.666,-117.53,9840.55
2026-03-14 09:15:00+00:00,2026-03-14 09:45:00+00:00,short,70678.5625,70536.93828752705,SL,0.2,30.4,9870.95
2026-03-15 11:45:00+00:00,2026-03-15 12:30:00+00:00,long,71843.15625,71684.24005852675,SL,-0.221,-152.26,9718.69
2026-03-16 10:45:00+00:00,2026-03-16 13:30:00+00:00,long,73722.40625,74177.49954998722,TP,0.617,104.39,9823.08
2026-03-16 15:15:00+00:00,2026-03-16 15:45:00+00:00,long,73821.578125,73373.48586677645,SL,-0.607,-117.65,9705.43
