entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-01-21 11:30:00+00:00,2026-01-21 12:00:00+00:00,short,88687.1328125,88651.66964285714,SL,0.04,-40.01,9959.99
2026-01-22 18:30:00+00:00,2026-01-23 16:30:00+00:00,short,89221.640625,90073.34263392857,SL,-0.955,-535.15,9424.85
2026-02-01 23:00:00+00:00,2026-02-02 03:00:00+00:00,short,76674.9140625,76078.66183035714,SL,0.778,171.97,9596.82
2026-02-03 16:00:00+00:00,2026-02-03 17:00:00+00:00,short,76826.9140625,76374.455078125,SL,0.589,175.68,9772.49
2026-02-04 08:00:00+00:00,2026-02-04 13:30:00+00:00,short,76093.9140625,75302.70870535714,SL,1.04,449.42,10221.92
2026-02-05 11:00:00+00:00,2026-02-05 15:00:00+00:00,short,69875.6015625,67935.75446428571,SL,2.776,729.02,10950.94
2026-02-10 14:30:00+00:00,2026-02-10 15:00:00+00:00,short,68395.9921875,69188.62723214286,SL,-1.159,-604.24,10346.7
2026-02-11 02:30:00+00:00,2026-02-11 03:00:00+00:00,short,68665.5234375,68443.16489955357,SL,0.324,105.45,10452.14
2026-02-12 16:00:00+00:00,2026-02-12 19:00:00+00:00,short,66010.625,65859.01422991071,SL,0.23,37.87,10490.01
2026-02-15 04:00:00+00:00,2026-02-15 07:00:00+00:00,long,70218.09375,70422.87472098214,SL,0.292,90.02,10580.04
2026-02-17 05:00:00+00:00,2026-02-17 14:30:00+00:00,short,68038.4296875,67199.92327008929,SL,1.232,588.46,11168.5
2026-02-18 11:00:00+00:00,2026-02-18 14:30:00+00:00,short,67451.71875,67151.29771205357,SL,0.445,181.7,11350.2
2026-02-19 11:30:00+00:00,2026-02-19 13:00:00+00:00,short,66470.9375,66452.57728794643,SL,0.028,-52.43,11297.78
2026-02-19 15:00:00+00:00,2026-02-19 17:00:00+00:00,short,66109.1484375,66773.609375,SL,-1.005,-632.33,10665.44
2026-02-23 00:30:00+00:00,2026-02-23 01:00:00+00:00,short,66794.609375,65296.42912946428,SL,2.243,1132.12,11797.56
2026-02-23 14:30:00+00:00,2026-02-23 16:00:00+00:00,short,65867.7421875,65610.32700892857,SL,0.391,159.74,11957.31
2026-02-26 09:30:00+00:00,2026-02-26 13:30:00+00:00,long,68553.5625,67973.99888392857,SL,-0.845,-577.19,11380.12
2026-02-27 07:30:00+00:00,2026-02-27 10:00:00+00:00,long,67696.2578125,67140.60044642857,SL,-0.821,-535.33,10844.79
2026-03-02 11:00:00+00:00,2026-03-02 13:30:00+00:00,short,66124.7421875,65876.05859375,SL,0.376,136.21,10981.0
2026-03-02 13:30:00+00:00,2026-03-02 14:30:00+00:00,short,65444.7578125,66113.62165178571,SL,-1.022,-613.52,10367.49
2026-03-03 00:30:00+00:00,2026-03-03 02:00:00+00:00,long,69013.921875,68375.31138392857,SL,-0.925,-541.88,9825.61
2026-03-04 01:30:00+00:00,2026-03-04 03:30:00+00:00,long,68423.7578125,67706.79910714286,SL,-1.048,-547.54,9278.07
2026-03-07 03:30:00+00:00,2026-03-07 07:30:00+00:00,short,68133.25,67771.11300223214,SL,0.532,190.9,9468.97
2026-03-07 10:00:00+00:00,2026-03-07 14:30:00+00:00,short,67925.171875,67917.1875,SL,0.012,-51.25,9417.72
2026-03-08 02:30:00+00:00,2026-03-08 04:30:00+00:00,short,66956.8046875,66902.68777901786,SL,0.081,-18.45,9399.28
2026-03-08 21:00:00+00:00,2026-03-08 22:00:00+00:00,short,66973.3203125,66047.38588169643,SL,1.383,593.35,9992.62
2026-03-11 16:00:00+00:00,2026-03-11 17:00:00+00:00,long,70458.625,70599.35546875,SL,0.2,29.69,10022.31
2026-03-12 23:00:00+00:00,2026-03-13 00:00:00+00:00,long,70506.09375,71253.31166294643,SL,1.06,470.94,10493.26
2026-03-16 15:00:00+00:00,2026-03-16 23:00:00+00:00,long,73821.578125,74353.97433035714,SL,0.721,315.42,10808.68
2026-03-17 16:00:00+00:00,2026-03-17 22:30:00+00:00,long,74225.8046875,74241.82924107143,SL,0.022,-52.09,10756.59
2026-03-19 03:30:00+00:00,2026-03-19 04:00:00+00:00,short,71223.125,71039.42801339286,SL,0.258,74.18,10830.76
2026-03-19 04:00:00+00:00,2026-03-19 07:00:00+00:00,short,70698.765625,69897.47405133929,SL,1.133,548.79,11379.55
